	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.f.1.SmLE.PZQ.ES.RNA.juv.f.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.f.1.SmLE.PZQ.ES.RNA.adu.f.1_rsem.isoforms.results_Mean	GFF_annotation	HHPred_annotation
transcript:Smp_149040.1	0	1	4.41115154560211	4.41397125281716	2304.85312180832	522.164475046088	Probable phosphorylase b kinase regulatory subunit alpha	Glucoamylase-471
transcript:Smp_149040.2	6.34476915450932e-11	0.999999999936552	0.201782096540867	0.200931051855359	81.3357370545966	404.834031340431	Probable phosphorylase b kinase regulatory subunit alpha	Exoenzyme S, EXOS
transcript:Smp_149050.3	1.04803821177057e-07	0.999999895196179	4.04669134330249	4.24663589016061	27.9207476342288	6.56714679493572	Endoplasmic reticulum lectin 1	Protein OS-9
transcript:Smp_149050.4	0	1	2.10234164981551	2.1035957113247	798.128564356261	379.40632988672	Endoplasmic reticulum lectin 1	Protein OS-9
transcript:Smp_149070.1	0	1	0.289585421812046	0.289344281537845	367.928860002875	1271.61996983146	Nucleolar protein 6	U3 small nucleolar RNA-associated protein 22
transcript:Smp_149080.1	0	1	769.918871041556	33959.3004315803	339.583004315803	0	Protein FAM160A1	Chrac-16
transcript:Smp_149110.1	0	1	9.71409810956989	9.75826458754414	831.028046292795	85.1524834351762	Protein translocase subunit SecA	BCL-2-like protein 11
transcript:Smp_149130.1	0	1	14.5040244859159	14.6044909298483	847.30959513262	58.0077425699167	Fimbrin	Fimbrin-like protein
transcript:Smp_149170.1	0	1	6.11482255666908	6.2140336853139	138.270972452754	22.2430130114298	Sex peptide receptor	Neurotensin receptor type 1, lysozyme chimera
transcript:Smp_149180.1	0	1	30.9031913193211	39.1086396192222	61.5086187346164	1.56301863050177	TRAF type zinc finger domain containing protein	TNF receptor-associated factor 6
transcript:Smp_149180.2	0	1	9.34914512241301	9.56989682971727	156.219784946751	16.3151273996615	XIAP-associated factor 1	TNF receptor-associated factor 6
transcript:Smp_149220.1	0	1	2.83407466894545	2.83843667089058	515.134428589168	181.478787075013	G/T mismatch-specific thymine DNA glycosylase	TDG, G/T mismatch-specific thymine DNA glycosylase
transcript:Smp_149240.1	0	1	5.3564598198954	5.37452308304765	559.484828661573	104.091297922849	Hypothetical protein	Putative uncharacterized protein
transcript:Smp_149300.2	0.000410754619949105	0.999589245380051	2.14566391632067	2.15231139939245	160.101947860073	74.3806982536397	Protein SWAP	Splicing factor 4
transcript:Smp_149300.3	0	1	2.60907249886402	2.61704610152825	227.946004058555	87.0943134950649	Protein SWAP	SFRS8 protein, splicing factor, arginine/serine-rich 8
transcript:Smp_149320.1	0	1	2.37928291623007	2.38463588655568	265.205704588734	111.208532809974	Tricarboxylate transport protein, mitochondrial	Mitochondrial uncoupling protein 2
transcript:Smp_149320.2	2.97350244427008e-09	0.999999997026498	3.20578161223694	3.26461833886803	52.8181090309467	16.1720168691646	Tricarboxylate transport protein, mitochondrial	Mitochondrial uncoupling protein 2
transcript:Smp_149330.1	0	1	70.1202330471316	76.7989183633205	343.064118841929	4.45717383725268	Protocadherin-1	EP-cadherin, C-cadherin
transcript:Smp_149380.2	3.88273646567683e-09	0.999999996117264	0.452116122417407	0.451713974981233	265.625053028185	588.050294214323	SET domain-containing protein 4	Histone-lysine N-methyltransferase SETD3
transcript:Smp_149400.1	0	1	8.78933959356099	9.03703369613752	122.657499859846	13.5638677075282	PC3-like endoprotease variant B	Furin
transcript:Smp_149410.1	0	1	0.32779752301786	0.327623100286805	544.982069054376	1663.46265677323	E3 ubiquitin-protein ligase listerin	MRNA triphosphatase CET1
transcript:Smp_149450.1	0	1	0.332830827229567	0.332519147224775	307.219085133683	923.934042614797	tRNA-dihydrouridine(20) synthase [NAD(P)+]-like	TRNA-dihydrouridine synthase
transcript:Smp_149460.1	0	1	11.4296407026626	11.4880689162357	885.130906317665	77.0387113867087	tyrosine protein kinase SYK	Tyrosine-protein kinase SYK
transcript:Smp_149530.1	0	1	2.53305911127055	2.54305794615868	168.290110141756	66.1702104808406	Myosin heavy chain, striated muscle	Smooth muscle myosin heavy chain
transcript:Smp_149560.1	5.05164655661972e-08	0.999999949483534	9.69230049130548	10.8391692935957	35.449746964216	3.26144507145647	Nucleotide exchange factor SIL1	Profilin, inflammatory profilin
transcript:Smp_149580.1	2.19250506638957e-10	0.999999999780749	3.49629469363214	3.54267749962127	82.2879646554115	23.2204421342924	FMRFamide receptor	Adenosine receptor A2A/soluble cytochrome B562 CH
transcript:Smp_149720.1	0	1	5.78244207586084	5.84111703854412	205.489819724299	35.1715959804015	Hypothetical protein	Uncharacterized protein YDBC
transcript:Smp_149730.1	5.48756835179187e-05	0.999945124316482	0.375422617305908	0.364479043636334	8.96879985368824	24.6246120866335	Cathepsin L-like proteinase	Procathepsin L1, secreted cathepsin L 1
transcript:Smp_149740.1	0	1	20.3044047823661	20.3965478315109	1844.44958854215	90.4199886323224	Beta-amyloid-like protein	Amyloid beta A4 protein
transcript:Smp_149770.1	0	1	10.2116365146362	10.8685550653682	65.7733092453057	6.04262694531671	5-hydroxytryptamine receptor	Chimera protein of human 5-hydroxytryptamine RECE and E. coli soluble cytochrome...
transcript:Smp_149820.1	0.0187801071644093	0.981219892835591	0.0284348725151656	0.000662256502206413	0	15.0898894940003	Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	Beta-1,3-N-acetylglucosaminyltransferase manic FR
transcript:Smp_149950.3	6.33937347060964e-14	0.999999999999937	0.464108527185031	0.463563065543132	196.57034715165	424.053869112022	Bifunctional coenzyme A synthase	COA synthase, bifunctional coenzyme A synthase
transcript:Smp_149960.1	0	1	3.22275127079348	3.22432233826163	1969.02358520541	610.671370730137	Autophagy-related protein 9A	Glutaredoxin
transcript:Smp_150020.1	0	1	3.31862317960677	3.32970780394944	300.621136135836	90.277542882667	Protein Fe65 homolog	Amyloid beta A4 precursor protein-binding family B member 2 and amyloid beta A4 protein...
transcript:Smp_150080.2	2.87041388822296e-05	0.999971295861118	3.06792831580733	3.07464642674507	408.499471062118	132.853885586539	Protein groucho	ESG1, transducin-like enhancer protein 1
transcript:Smp_150080.3	0	1	5.90611634203891	5.94449738670709	327.975641918819	55.1646633201069	Protein groucho	ESG1, transducin-like enhancer protein 1
transcript:Smp_150090.1	6.77482703270726e-09	0.999999993225173	0.413533364974433	0.408856169243739	22.1182444528072	54.1123200660952	Monocarboxylate transporter 14	Glycerol-3-phosphate transporter
transcript:Smp_150140.1	0	1	1893.37012883865	83575.0619498689	835.740619498689	0	RNA-binding motif, single-stranded-interacting protein 3	Cugbp ELAV-like family member 1
transcript:Smp_150140.2	0	1	19.2758711022271	19.3773704579438	1506.0014835724	77.7101161964166	RNA-binding motif, single-stranded-interacting protein 3	Cugbp ELAV-like family member 1
transcript:Smp_150150.1	0	1	16.811485051625	17.8621578012872	116.016650603187	6.48566821063609	Outer capsid protein P8	6-phosphogluconolactonase
transcript:Smp_150160.2	0.00180934594459148	0.998190654055409	2.18968287044009	2.19815033323763	133.297303113393	60.6352166158473	Geranylgeranyl transferase type-2 subunit beta	Geranylgeranyltransferase type I beta subunit
transcript:Smp_150180.1	0	1	9.45635924070439	9.75854156932057	117.863971824591	12.0690561773257	Dopamine receptor 2	Chimera protein of human 5-hydroxytryptamine RECE and E. coli soluble cytochrome...
transcript:Smp_150200.1	0	1	0.381866596707517	0.381572811418626	346.525898069405	908.16764709451	Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase	AGR_C_2837P, hypothetical protein ATU1540
transcript:Smp_150210.1	0	1	2.04948949534267	2.04973997125783	3707.04931039531	1808.5410173861	E3 ubiquitin-protein ligase AMFR	E3 ubiquitin-protein ligase RBX1
transcript:Smp_150220.1	0	1	0.46575187683124	0.465581421531822	629.853989466162	1352.84464654889	Receptor-type tyrosine-protein phosphatase N2	Receptor-type tyrosine-protein phosphatase
transcript:Smp_150220.2	0	1	5.40263258983099	5.40470571736816	4954.23084997687	916.64321093363	Receptor-type tyrosine-protein phosphatase N2	Receptor-type tyrosine-protein phosphatase
transcript:Smp_150230.1	0	1	9.08512867062143	9.15648893729388	447.783811091265	48.8945325296496	Metal tolerance protein 4	Cation efflux family protein
transcript:Smp_150230.2	0	1	0.128930257867115	0.12829357454719	75.7522740933549	590.528336473642	Metal tolerance protein 9	Cation efflux family protein
transcript:Smp_150300.2	0	1	3.19660311260357	3.20281862545033	488.558667851874	152.533345405074	MAP kinase-activating death domain protein	DENN domain-containing protein 1B
transcript:Smp_150320.2	0.000449727793568333	0.999550272206432	0.352877095219506	0.3524781109575	246.753998771155	700.073185593639	Hypothetical protein	RNA-binding protein 39
transcript:Smp_150320.3	4.57817415755457e-07	0.999999542182584	2.91053934689098	2.9276370345288	141.196432312458	48.2222195842781	Tetratricopeptide repeat protein 14	SGTA protein
transcript:Smp_150320.4	3.08793657310957e-10	0.999999999691206	4.10524603683728	4.16491029214399	93.5534190643089	22.4546901136843	Tetratricopeptide repeat protein 14	SGTA protein
transcript:Smp_150340.1	0	1	2.16673187909552	2.16829702984698	697.663625823042	321.751094637609	Monocarboxylate transporter 5	Phosphate transporter
transcript:Smp_150380.1	0	1	4.61615057025395	4.6281523792429	601.892413314645	130.042419193058	Sphingomyelin synthase-related protein 1	SAM domain and HD domain-containing protein 1
transcript:Smp_150410.1	0	1	7.78843365674274	7.94955186328407	144.562684885264	18.1762685308073	Coiled-coil domain-containing protein 189	RHO guanine nucleotide exchange factor 7
transcript:Smp_150430.1	8.05044334309946e-05	0.999919495566569	14.6951961804925	18.8604619120111	26.7568034382779	1.40920190306854	Fork head domain transcription factor slp2	Protein (transcription factor)
transcript:Smp_150460.1	0	1	0.333012829238938	0.332612993301075	239.483375391031	720.026138739312	Metal homeostasis factor ATX1	Copper transport protein ATOX1
transcript:Smp_150520.1	0	1	21.4669403754901	22.8484709426981	146.09605280446	6.3845658845566	High affinity choline transporter 1	Sodium/glucose cotransporter
transcript:Smp_150560.1	3.61492502598537e-10	0.999999999638507	2.13574833369951	2.13747930312599	605.349371066745	283.201804755923	Lysine-specific histone demethylase 1A	Lysine-specific histone demethylase 1
transcript:Smp_150560.2	0	1	0.0656417927047074	0.0649424936783697	37.4439893199999	576.715456609231	Lysine-specific histone demethylase 1A	Lysine-specific histone demethylase 1
transcript:Smp_150580.1	1.10467190950203e-13	0.99999999999989	0.397003970311695	0.396695067117013	334.236980972073	842.569121039285	Coiled-coil domain-containing protein 34	CPI-17, 17-kDa PKC-potentiated inhibitory protein of PP1
transcript:Smp_150650.1	0	1	5.40240062458087	5.43149481475433	354.739096296899	65.3033452936831	Probable DNA helicase MCM9	Protein of unknown function
transcript:Smp_150660.2	0	1	750.591001899637	33105.7102652543	331.047102652543	0	Phosphatidylinositol 4-kinase alpha	Phosphatidylinositol 4,5-bisphosphate 3-kinase Ca subunit alpha isoform
transcript:Smp_150740.1	4.56523707725864e-13	0.999999999999543	0.276362728518346	0.276302899963632	1442.4922500454	5220.71786870954	Hypothetical protein	Steroid receptor coactivator 1A
transcript:Smp_150750.1	0	1	2.15522414301502	2.15638840567518	923.541070288553	428.276048959433	Centriolin	U2A', U2A'
transcript:Smp_150750.2	0	1	13.02286306489	13.1524454629752	526.718767160469	40.0379719640912	Centriolin	U2A', U2A'
transcript:Smp_150840.1	0	1	0.371723276866194	0.370899542034234	122.096413878489	329.206944320785	Cell growth-regulating nucleolar protein	Cell growth regulating nucleolar protein LYAR
transcript:Smp_150840.2	0	1	0.302345218001143	0.301384655585342	94.4732368629968	313.487170847978	Cell growth-regulating nucleolar protein	Cell growth regulating nucleolar protein LYAR
transcript:Smp_150850.2	2.74225087082414e-14	0.999999999999973	0.167217483525028	0.16666532579846	108.490650302049	650.999139317037	Histone-lysine N-methyltransferase eggless	Histone-lysine N-methyltransferase, H3 lysine-9 specific 5
transcript:Smp_150860.1	0	1	4.47651016222602	4.48122723469769	1425.55348180313	318.108989986747	Dual specificity tyrosine-phosphorylation-regulated kinase 2	DYRK2, dual specificity tyrosine-phosphorylation-regulat 2
transcript:Smp_150870.1	0	1	5.46633499221215	5.53284612593733	160.360386383266	28.975152077783	Leucine-rich repeat-containing protein 27	Variable lymphocyte receptor
transcript:Smp_150990.2	9.30302607005107e-06	0.99999069697393	3.66953071671322	3.73453135092249	66.1921476213463	17.7170295521801	Large neutral amino acids transporter small subunit 2	Arginine/agmatine antiporter
transcript:Smp_151020.1	0.000165727939895111	0.999834272060105	2.34914210258101	2.36373747658407	94.300565424712	39.888917015524	Transmembrane protein 17	Triosephosphate isomerase
transcript:Smp_151030.1	0	1	0.250023224406411	0.249587586590709	185.455811896568	743.079087201709	3-hydroxyacyl-CoA dehydrogenase type-2	HADH2 protein
transcript:Smp_151030.2	0	1	0.443647854734376	0.443351774236172	359.579544251059	811.060497846946	3-hydroxyacyl-CoA dehydrogenase type-2	HADH2 protein
transcript:Smp_151040.1	0	1	18.3773677694394	19.6166171940649	118.72206580476	6.04262694531671	Cyclin-dependent kinase 5 activator 1	Cyclin-dependent kinase 5 activator 1
transcript:Smp_151060.1	0	1	7.86019030541422	7.89211873244112	731.922262868806	92.7321757936998	Melanotransferrin	Lactoferrin
transcript:Smp_151100.1	0	1	4.17377387351452	4.18216503410213	682.758938261349	163.247292023133	cGMP-dependent protein kinase, isozyme 1	CGMP-dependent protein kinase, putative
transcript:Smp_151140.1	0	1	12.7291585152086	12.7586998702028	2186.55053806396	171.368005620349	Rho-associated protein kinase 2	RHO-associated protein kinase 1
transcript:Smp_151190.1	0	1	2.63691153793374	2.6416573527746	393.27695828475	148.868868741879	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	Retinal ROD rhodopsin-sensitive CGMP 3',5'-cyclic phosphodiesterase subunit delta...
transcript:Smp_151220.1	0	1	18.5542143372155	19.0398677557703	297.045443141423	15.5917597890824	Beta-1,3-galactosyltransferase brn	Beta-1,3-N-acetylglucosaminyltransferase manic FR
transcript:Smp_151280.1	0	1	0.480829077558151	0.480706068429273	875.722087277032	1821.75208038838	Cyclic AMP-responsive element-binding protein 3-like protein 1	Transcription factor MAFG
transcript:Smp_151310.1	0	1	1334.22422360715	58881.1113264199	588.801113264199	0	Netrin-A	Netrin-1
transcript:Smp_151310.3	2.06811808701746e-05	0.99997931881913	3.39739648638038	3.4445648464795	75.5587245992217	21.9285402706111	Netrin unc-6	Laminin subunit gamma-1
transcript:Smp_151320.1	0	1	0.314562849973791	0.312662348152751	48.6636118587285	155.664682756969	Targeting protein for Xklp2 homolog	Targeting protein for XKLP2
transcript:Smp_151360.1	1.4006573678671e-12	0.999999999998599	0.298910617217729	0.295460822981166	25.9078362420391	87.7100434918278	Acetate kinase	PSL synthase
transcript:Smp_151360.2	2.47916465134779e-10	0.999999999752084	0.111127989714062	0.0989397500995381	3.10449542118925	31.4687071733648	RNA polymerase-associated protein CTR9 homolog	Hyaluronoglucosaminidase
transcript:Smp_151410.1	1.71696767914398e-10	0.999999999828303	0.210362950574473	0.208912448337332	49.0798916168506	234.968298361546	Serine/threonine-protein phosphatase with EF-hands 1	Serine/threonine-protein phosphatase 5
transcript:Smp_151410.2	3.3925765530185e-09	0.999999996607423	0.067180873827524	0.0607145261329724	3.77050345587536	62.2568691771651	Serine/threonine-protein phosphatase with EF-hands 1	Serine/threonine-protein phosphatase 5
transcript:Smp_151420.1	0	1	28.3707289606231	28.9801392683436	561.808035629878	19.3763124820652	phospholipase D	Phospholipase D
transcript:Smp_151420.2	0	1	0.00394661182842201	8.97092875146208e-05	0	111.461178481606	Phospholipase D1	Phospholipase D
transcript:Smp_151450.1	0	1	4.14153973143769	4.18530829022857	129.656086754705	30.9712510245509	Spermatogenesis-associated protein 4	Sperm flagellar protein 1
transcript:Smp_151490.1	0	1	7.19400186881225	7.20935961222069	1255.03487437251	174.075486350975	LIM zinc-binding domain-containing Nebulette	Sorbin and SH3 domain-containing protein 1
transcript:Smp_151490.2	0	1	21.2391804434561	23.1374587463228	106.469826877478	4.59205366738477	LIM zinc-binding domain-containing Nebulette	Sorbin and SH3 domain-containing protein 1
transcript:Smp_151490.3	0	1	407.233401303632	17941.7690542501	179.407690542501	0	LIM and SH3 domain protein Lasp	PR domain zinc finger protein 4
transcript:Smp_151490.4	0	1	89.2076530484085	3896.57610743028	38.9557610743028	0	LIM zinc-binding domain-containing Nebulette	Sorbin and SH3 domain-containing protein 1
transcript:Smp_151490.5	0	1	27.5525711609477	32.3914331063593	76.7106287190451	2.35854690766933	LIM zinc-binding domain-containing Nebulette	Sorbin and SH3 domain-containing protein 1
transcript:Smp_151560.1	0	1	0.275840977224988	0.274742735375034	78.185329740137	284.602911178151	DNA helicase MCM9	Minichromosome maintenance protein MCM
transcript:Smp_151570.1	9.99200722162641e-16	0.999999999999999	6.95992636180976	7.40869421650043	42.4597264481709	5.7224172394082	Tetratricopeptide repeat protein 29	Response regulator aspartate phosphatase I
transcript:Smp_151580.1	0	1	6.76284623276832	6.81615728027469	318.027300893688	46.6493254551296	Na(+)/H(+) exchange regulatory cofactor NHE-RF2	PDZ domain-containing protein 1
transcript:Smp_151600.1	0	1	3.31836871071084	3.32291043167473	732.13876471433	220.323583997728	neuronal calcium sensor 2	Neurocalcin delta
transcript:Smp_151640.2	0	1	0.120614739298705	0.118997051509212	27.9115366477509	234.630575490136	Insulin-like growth factor I (Fragment)	Uncharacterized protein
transcript:Smp_151660.1	0	1	0.0416770536329485	0.0396653717468248	8.14610392654005	205.612777938365	Carboxylesterase 1C	Thylakoid soluble phosphoprotein
transcript:Smp_151690.1	7.67053087713521e-13	0.999999999999233	0.283119868817717	0.281977354037447	76.3590851452075	270.82410795842	RutC family protein HP_0944	UPF0076 protein PH0854
transcript:Smp_151730.1	0	1	11.7712233811782	12.3173212437488	104.854735218622	8.50359911326843	Radial spoke head 14 homolog	ARM00011
transcript:Smp_151740.1	0	1	9.9277972561384	10.1318523713391	191.329364281562	18.8749340938703	Small G protein signaling modulator 2	TBC1 domain family member 20
transcript:Smp_151820.1	0	1	0.34507861060642	0.344481179098453	162.98909409131	473.162712999582	Microtubule-associated protein 9	Leucine-rich immune molecule 1
transcript:Smp_151820.2	1.21395057417484e-06	0.999998786049426	3.70839467937996	3.7709597451812	70.4512888764341	18.6752402671428	Microtubule-associated protein 9	Leucine-rich immune molecule 1
transcript:Smp_152060.1	0	1	4.57988834246486	4.5861401738735	1133.50739218939	247.151523462988	C2 domain-containing protein 2	Myoferlin
transcript:Smp_152090.1	0	1	4.88578389720498	4.90383096227633	455.739490418315	92.9274388971105	Hypothetical protein	RAS-related protein RAB-11A
transcript:Smp_152130.1	0	1	3.40100510924629	3.40227244942724	2782.18527429888	817.736172787325	Calmodulin-regulated spectrin-associated protein 1-B	Riken cDNA 2310057J16 protein
transcript:Smp_152180.1	0	1	7.48303574548687	7.49390736706805	1928.89593735051	257.386554676815	Protein yippee-like CG15309	Protein cereblon, protein PIL
transcript:Smp_152210.1	0	1	14.0491806808829	15.0858385385476	81.956406615802	5.42333447500183	Protein odd-skipped-related 2	Zinc finger protein GFI-1
transcript:Smp_152220.1	2.33146835171283e-15	0.999999999999998	2.40399924076081	2.41290352949676	164.210071826455	68.0491121107543	Desumoylating isopeptidase 2	PPPDE peptidase domain-containing protein 2
transcript:Smp_152260.1	0	1	3.94137632233706	3.95596668838381	344.225511761536	87.0067872677846	TOG array regulator of axonemal microtubules protein 1	CLIP-associating protein 1
transcript:Smp_152260.2	0	1	165.326771089704	7258.27781145083	72.5727781145083	0	Crescerin-like protein che-12	CLIP-associating protein 1
transcript:Smp_152280.1	0	1	3.29781655142687	3.33089005750745	99.8781697401408	29.978431925276	Beta-arrestin-1	CONE arrestin
transcript:Smp_152290.1	1.99840144432528e-15	0.999999999999998	3.19052810294719	3.21600039341961	119.365599131855	37.1092737961457	Arrestin red cell isoform 2	CONE arrestin
transcript:Smp_152300.1	0	1	0.420647707929297	0.420470298683801	592.67023492671	1409.55504367129	CD82 antigen	CD81 antigen
transcript:Smp_152330.1	0	1	2.5269586185818	2.52737355832057	4014.47940720421	1588.39365880532	cAMP dependent protein kinase catalytic subunit	PKA C-alpha, CAMP-dependent protein kinase, alpha-catalytic SU
transcript:Smp_152350.1	5.66734977947014e-06	0.999994332650221	2.55022453268217	2.55654451224133	270.666735997064	105.866011429099	Potassium voltage-gated channel subfamily H member 6	MLL3241 protein
transcript:Smp_152370.1	0	1	0.32632443973794	0.326267279657449	1659.76845480083	5087.16410015324	ADP-ribosylation factor GTPase-activating protein 1	ADP-ribosylation factor GTPase-activating protein
transcript:Smp_152370.2	0	1	42.0834533126499	46.1960281208913	199.184071237396	4.30193068625123	ADP-ribosylation factor GTPase-activating protein 1	ADP-ribosylation factor GTPase-activating protein
transcript:Smp_152370.3	0.00876272553357682	0.991237274466423	0.267822490345106	0.252142843690446	5.07212566865554	20.1457402711569	ADP-ribosylation factor GTPase-activating protein 1	ADP-ribosylation factor GTPase-activating protein
transcript:Smp_152380.1	0	1	5.08162717235946	5.1873465461554	86.4355522866897	16.6546958165459	Putative rhophilin-2-like protein RHPN2P1	GTP-binding protein YSXC
transcript:Smp_152390.1	0	1	43.1830377471214	56.0126138454579	79.4832081653173	1.40920190306854	Protein KIAA0556	Interferon
transcript:Smp_152430.1	0	1	3.81092272950466	3.81332137537286	1928.86827337421	505.816308223395	Hypothetical protein	Intron 3 (I-PPO) encoded endonuclease
transcript:Smp_152440.1	0	1	0.167766176062743	0.166216313349614	38.5151570990496	231.76723246705	HIV Tat-specific factor 1	HIV TAT specific factor 1 variant
transcript:Smp_152440.3	0	1	78.635096198821	3429.65290480265	34.2865290480265	0	HIV Tat-specific factor 1 homolog	Nucleolysin TIA-1 isoform P40
transcript:Smp_152500.1	0	1	6.7783535167324	7.15458352320377	47.4200602794144	6.61932512082487	cGMP-gated cation channel alpha-1	MLL3241 protein
transcript:Smp_152500.2	1.11244347067441e-13	0.999999999999889	7.79968005635789	8.09682612099605	79.964576471595	9.86727478353662	cGMP-gated cation channel alpha-1	MLL3241 protein
transcript:Smp_152500.3	0	1	8.86845314296356	8.99337264241886	244.50210065889	27.1780317185574	cGMP-gated cation channel alpha-1	MLL3241 protein
transcript:Smp_152580.1	0	1	8.45335444058982	8.4889166211256	767.942397010318	90.4553009665785	MEG-5	Amyloid beta A4 precursor protein-binding family 1-interacting protein
transcript:Smp_152630.1	0	1	6.01230058275907	6.07388897592739	213.355266909739	35.11827905735	MEG-12	Protein (canavalin)
transcript:Smp_152670.1	0	1	0.34265907797837	0.34200235235989	147.74917073034	432.031387174005	Crossover junction endonuclease EME1	Crossover junction endonuclease EME1
transcript:Smp_152740.1	0	1	0.272375229951862	0.272064436877275	274.922802421551	1010.53296392869	U3 small nucleolar RNA-associated protein 4 homolog	26S proteasome regulatory subunit RPN14
transcript:Smp_152750.1	9.63380430984984e-09	0.999999990366196	0.197629232254328	0.19702074584399	112.128518391835	569.161119069009	Receptor-type tyrosine-protein phosphatase zeta	Protein tyrosine phosphatase, receptor type, G VA (fragment)
transcript:Smp_152750.2	0	1	119.515815042753	5235.09660587965	52.3409660587965	0	Receptor-type tyrosine-protein phosphatase zeta	Protein tyrosine phosphatase, receptor type, G VA (fragment)
transcript:Smp_152750.3	0	1	7.26842836288227	7.27506581703527	2965.59086565912	407.629042758194	Receptor-type tyrosine-protein phosphatase zeta	Protein tyrosine phosphatase, receptor type, G VA (fragment)
transcript:Smp_152760.1	0	1	0.472141124894802	0.471961875624647	599.89984711079	1271.08810790713	Cyclin-related protein FAM58A	Cyclin K
transcript:Smp_152790.1	1.00974695156353e-05	0.999989902530484	2.05125307172066	2.05962806747685	111.581245284438	54.1702896583865	Ras-related GTP-binding protein A	Gtpase1, GTP-binding protein GTR1
transcript:Smp_152830.1	0	1	516.13417700193	22751.2299709601	227.502299709601	0	Sodium/calcium exchanger 1	Na/Ca exchange protein
transcript:Smp_152830.2	0	1	17.4085115643632	17.6189249750072	593.04342458312	33.6500232661401	Sodium/calcium exchanger 1	Na/Ca exchange protein
transcript:Smp_152840.2	2.99760216648792e-15	0.999999999999997	4.13346817395397	4.19186117213312	97.0834749914885	23.1523784768808	ATP-dependent RNA helicase DHX36	PRE-mRNA-splicing factor ATP-dependent RNA helica
transcript:Smp_152940.1	1.34154154451949e-09	0.999999998658458	62.0029916894974	2695.11767227286	26.9411767227286	0	Hypothetical protein	Receptor tyrosine-protein kinase ERBB-2
transcript:Smp_152940.2	0	1	7.58040977871046	7.61643601916889	600.47813998315	78.83109293006	Hypothetical protein	T-cell surface glycoprotein CD4
transcript:Smp_152960.1	0	1	3.53137503719128	3.53662071122526	736.641910107134	208.282596310652	Rab effector MyRIP	Melanophilin
transcript:Smp_152990.1	0	1	10.3447145823588	10.7151378112928	116.666724745415	10.8789616540861	Tetraspanin-6	CD63-like protein SM-TSP-2
transcript:Smp_153100.1	0	1	9.83354135345883	9.92132601927232	430.917835223394	43.4245000241208	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2	MLL3241 protein
transcript:Smp_153140.1	0	1	36.8284589579711	37.9925148160403	504.733796450324	13.2753484138729	Dynein heavy chain 5, axonemal	Dynein heavy chain, cytoplasmic
transcript:Smp_153150.1	0	1	0.297182722787064	0.296376589757826	111.521681642297	376.307447114938	Biotin--protein ligase	Biotin--[acetyl-COA-carboxylase] ligase
transcript:Smp_153160.1	0	1	0.464113809868666	0.46324303023811	123.042895732339	265.623561003798	Adenylate kinase 4, mitochondrial	GTP:AMP phosphotransferase mitochondrial
transcript:Smp_153200.1	0.00293812050488251	0.997061879495117	5.35478517027951	5.64850932586651	36.1376078252111	6.38949511275099	FMRFamide receptor	Neurotensin receptor type 1, lysozyme chimera
transcript:Smp_153210.1	3.53119526620427e-05	0.999964688047338	10.0550250023979	11.4771576131767	31.5329672200733	2.7383256990267	FMRFamide receptor	Neurotensin receptor type 1, lysozyme chimera
transcript:Smp_153350.1	0	1	0.380877221279091	0.38064321233605	434.681409893268	1141.98175449765	tRNase Z TRZ2, chloroplastic	TRNAse Z
transcript:Smp_153390.1	0	1	9.19913782823809	9.21847107012064	1687.47934736685	183.045230583347	Nucleotide pyrophosphatase:phosphodiesterase 5	BIS(5'-adenosyl)-triphosphatase ENPP4
transcript:Smp_153440.1	0	1	15.2323583812164	15.340349826561	872.642668792061	56.8760996429892	Neuropilin and tolloid-like protein 2	Mannan-binding lectin serine protease 1
transcript:Smp_153480.1	2.25153229393982e-13	0.999999999999775	4.0344281451954	4.14057339390262	51.0822968119222	12.3294254735734	Solute carrier family 12 member 9	Sigma-54, RNA polymerase sigma factor RPON
transcript:Smp_153480.2	0	1	7.66479021168644	7.6696988103876	4494.95076607713	586.057442438455	Solute carrier family 12 member 9	Na-K-CL cotransporter
transcript:Smp_153480.3	8.64264215749699e-12	0.999999999991357	0.300577258520006	0.300145604705056	209.910471873188	699.385455347314	Solute carrier family 12 member 9	Na-K-CL cotransporter
transcript:Smp_153520.1	0	1	0.425099300794362	0.424539557393015	188.199117140833	443.315277617416	Protein ECT2	FYVE, rhogef and PH domain-containing protein 5
transcript:Smp_153530.1	3.43833463367638e-07	0.999999656166537	4.66627492023154	4.99530702610852	24.0152313103488	4.79956049043199	Nucleoside diphosphate kinase 7	Nucleoside diphosphate kinase
transcript:Smp_153530.2	5.83232573347914e-10	0.999999999416767	6.5122693871825	6.82598925959483	51.7593419774274	7.57415227575384	Nucleoside diphosphate kinase 7	Nucleoside diphosphate kinase
transcript:Smp_153530.3	5.83232573347914e-10	0.999999999416767	6.5122693871825	6.82598925959483	51.7593419774274	7.57415227575384	Nucleoside diphosphate kinase 7	Nucleoside diphosphate kinase
