	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.m.1.SmLE.PZQ.ER.RNA.juv.m.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.m.1.SmLE.PZQ.ER.RNA.adu.m.1_rsem.isoforms.results_Mean	GFF_annotation	HHPred_annotation
transcript:Smp_181090.2	0.000251604592863663	0.999748395407136	3.13803763292978	3.18322387260051	86.3670559623745	27.1250867608973	tRNA methyltransferase 10 homolog B	RNA (guanine-9-)-methyltransferase domain-contain protein 2
transcript:Smp_181150.2	1.63860358159962e-06	0.999998361396418	3.44063323711134	3.47110801501817	159.413438252703	45.9186883505032	ATP-binding cassette sub-family G member 1	ABC transporter, lipoprotein-releasing system ATP-binding protein
transcript:Smp_181180.1	0.000130504761362782	0.999869495238637	2.61500498997227	2.69485150275061	31.248981586119	11.5895191401876	MYCBP-associated protein	Hydin protein
transcript:Smp_181270.1	0.000107007604950748	0.999892992395049	3.25266180692509	3.27942800510034	158.271252612854	48.2548963071263	Protein couch potato	Arginine/serine-rich splicing factor 10
transcript:Smp_181440.4	0.00484209643831346	0.995157903561687	3.89038399655533	4.35811315491124	15.4347780688222	3.53391396455992	Protein tyrosine phosphatase domain-containing protein 1	Ssoptp, sulfolobus solfataricus protein tyrosine phosphatase
transcript:Smp_181470.1	1.96509475358653e-14	0.99999999999998	0.409177666010132	0.408648518634389	261.658989369475	640.317757075724	Protein lifeguard 1	Uncharacterized protein YETJ
transcript:Smp_187190.1	1.54537493912699e-10	0.999999999845463	2.3170116495143	2.32171871743376	372.528211310928	160.447943726577	Innexin unc-9	Hydrolase, HD family
transcript:Smp_187360.1	7.74846853346389e-12	0.999999999992252	0.43112281014363	0.430318981942544	174.639704933207	405.851029287632	Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 3	Beta-1,6-N-acetylglucosaminyltransferase
transcript:Smp_188430.2	6.70574706873595e-14	0.999999999999933	0.0143137852790534	0.000248815848162669	0	40.1803659828865	Glutathione synthetase	Glutathione synthetase
transcript:Smp_191910.1	0	1	0.0214901508058916	0.0212533644777483	50.3584213446712	2369.89342857977	Putative eggshell protein	GAG polyprotein capsid protein P27
transcript:Smp_192610.1	2.08832950931992e-13	0.999999999999791	3.89509500582016	3.9516440819884	116.0111586183	29.3502248105099	Hypothetical protein	Appetite-regulating hormone, obestatin
transcript:Smp_192670.1	0.0064327894827152	0.993567210517285	0.0850306658455053	0.0831632903535568	23.3583806663974	280.983940560193	Serine-threonine kinase receptor-associated protein	GT-beta
transcript:Smp_192780.1	0.000161981822416779	0.999838018177583	0.226077720236366	0.224462442239074	61.6659470264746	274.761789931715	Protein GrpE	Hypothetical protein YDFO
transcript:Smp_193610.1	2.66453525910038e-15	0.999999999999997	0.463070925441533	0.461565980057786	94.4291445781471	204.595947271772	FMRFamide receptor	Adenosine receptor A2A/soluble cytochrome B562 CH
transcript:Smp_193750.1	7.15156120545402e-07	0.999999284843879	0.436020964038803	0.434857832293156	120.911470269897	278.061271321564	Protein ABHD11	Esterase YBFF
transcript:Smp_194090.3	0	1	0.0516646919908475	0.0510869719675866	48.0824312663601	941.373476336658	Chymotrypsin B	Kininogenin, plasma kallikrein, light chain, fletcher factor
transcript:Smp_194520.3	6.49202358538048e-10	0.999999999350798	3.09203695432858	3.1341554971667	89.2668019283433	28.4751220716554	Histone acetyltransferase KAT8	Probable histone acetyltransferase MYST1
transcript:Smp_194520.4	0.0485996263938121	0.951400373606188	0.107622577954708	0.0987433836982822	5.68121630957877	57.6264318947051	Males-absent on the first protein	Probable histone acetyltransferase MYST1
transcript:Smp_194720.1	0	1	3.14634566571806	3.15290461394788	591.685635202751	187.656836663944	alpha beta hydrolase domain-containing protein	Protein NDRG2, protein NDR2
transcript:Smp_194750.1	3.67118014954482e-06	0.99999632881985	0.0939027778982347	0.086815629129581	6.35536390757737	73.3104835511406	Protein TBATA	X-Pro dipeptidase
transcript:Smp_194800.2	8.91795364599268e-06	0.999991082046354	2.44990731216608	2.45446182315689	448.091954209553	182.556275825473	Band 4.1-like protein 2	Protein 4.1
transcript:Smp_194800.3	0.00409708057754832	0.995902919422452	2.24119764715184	2.24625549022321	316.113524730105	140.723556848732	Band 4.1-like protein 2	Protein 4.1
transcript:Smp_194830.1	0	1	6.59559884752835	6.65668471071954	349.682175625522	52.5224828833185	Potassium channel toxin gamma-KTx 2.2	60S ribosomal protein L36
transcript:Smp_195060.1	3.56156107494954e-07	0.999999643843893	0.396252077506102	0.395671213531883	235.841006095467	596.068253937628	DNA ligase	DNA polymerase ETA
transcript:Smp_195090.1	0.0459023969286172	0.954097603071383	0.467225755643408	0.466917565607693	462.889713496257	991.384943331791	tegument-allergen-like protein (TAL5)	Dynein light chain motor protein
transcript:Smp_196030.1	6.37567776351489e-12	0.999999999993624	11.3701026861074	13.0299565613093	46.6750941319288	3.57290481723892	Beta-chimaerin	N-chimerin
transcript:Smp_196290.1	3.40074617600772e-05	0.99996599253824	2.12272896789185	2.12371594675392	1385.42315162106	652.352738876957	Ubiquitin carboxyl-terminal hydrolase 48	Ubiquitin carboxyl-terminal hydrolase 7
transcript:Smp_196290.2	0	1	0.00254784554115946	4.37756202189933e-05	0	228.42765433759	Ubiquitin carboxyl-terminal hydrolase 48	Ubiquitin carboxyl-terminal hydrolase 6
transcript:Smp_196600.1	0.00820494163716934	0.991795058362831	2.52121744831625	2.52474711066911	624.009397696584	247.151149352184	BTB/POZ domain-containing protein KCTD3	Potassium voltage-gated channel subfamily A membe
transcript:Smp_196840.2	0.0263110344223779	0.973688965577622	3.89382812386668	3.95388095161319	109.255971284821	27.6251191707582	Collagen alpha-2(I) chain	Collagen I alpha 1
transcript:Smp_196950.1	1.6650533174456e-09	0.999999998334947	0.122727907894229	0.121459244630545	48.1560016386975	396.55101752657	One cut domain family member 2	Hepatocyte nuclear factor 6
transcript:Smp_196950.2	4.74859548501572e-05	0.99995251404515	0.155144914088674	0.140219040682635	4.54167800218344	32.451197709129	One cut domain family member 3	Hepatocyte nuclear factor 6
transcript:Smp_197230.2	0.000701344805458914	0.999298655194541	3.2414631109149	3.36647070369721	34.6072140776898	10.2729393523822	Adenylate kinase 8	Adenylate kinase
transcript:Smp_197390.1	3.37540850825491e-09	0.999999996624591	2.87837740618133	2.88332392446905	627.901942377806	217.763638629046	Disintegrin and metalloproteinase domain-containing protein 10 (Fragment)	ADAM 10
transcript:Smp_197480.1	2.3469022447653e-07	0.999999765309776	0.257311884764846	0.25622015965161	99.9505281049999	390.125297085597	Protein ABHD18	Carboxyl esterase NP
transcript:Smp_197640.2	0.000781852517789172	0.999218147482211	0.0226975023523378	0.0200177233498509	4.17665122154041	209.137221608075	Sodium leak channel non-selective protein	Navrh, ION transport protein
transcript:Smp_197730.3	0	1	0.119659281820826	0.118244819438514	42.1949685539246	356.918690443564	Hypothetical protein	60S ribosomal protein L7(A)
transcript:Smp_198660.1	3.13829808683552e-05	0.999968617019132	2.08976061828115	2.09562057704108	223.486782161059	106.63945010066	Hypothetical protein	Peroxisomal biogenesis factor 19
transcript:Smp_198850.1	0	1	3.00537919083342	3.01932816908843	248.925306207352	82.4372506022782	Vacuolar-sorting protein SNF8	Vacuolar-sorting protein SNF8
transcript:Smp_198960.1	0	1	0.00265944958167617	4.56981620846336e-05	0	218.81718130939	Hypothetical protein	Beta/alpha-barrel protein based on 1THF and 1TMY
transcript:Smp_200110.1	0	1	0.151564878573016	0.147245187468665	16.5755212888697	112.628800452471	UPF0506 protein SJCHGC03144	Neuropeptide Y (PNPY)
transcript:Smp_200440.1	4.69014345139129e-08	0.999999953098565	0.492794557674062	0.492215913663286	247.418751637102	502.673364695848	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	Glutathione S-transferase A4
transcript:Smp_200530.1	0.000382579322304677	0.999617420677695	0.498826866260263	0.498558563076697	534.062488342027	1071.22320687978	Negative regulator of the PHO system	50S ribosomal protein L28
transcript:Smp_200900.1	0.0456227800541333	0.954377219945867	0.47669310587062	0.474900976371262	79.5165607140211	167.449248708408	Hypothetical protein	Zinc finger protein 28 homolog
transcript:Smp_201130.1	2.88324919495153e-13	0.999999999999712	0.371473614801069	0.371062737038969	325.511959972419	877.259333401786	Tumor protein p53-inducible protein 11	Protein (COPZ)
transcript:Smp_201700.1	1.11022302462516e-16	1	0.45333743999952	0.45206307912923	111.201068292267	245.997854714619	Hypothetical protein	ALR1010 protein, CCBP
transcript:Smp_202610.1	4.97748742223081e-09	0.999999995022513	0.46972208341324	0.469618760510944	1382.20134490599	2943.25262307355	Prosaposin	Proactivator polypeptide
transcript:Smp_202610.2	1.33134455682082e-08	0.999999986686554	0.467094932217005	0.466462582587	225.430253827464	483.287615378221	Prosaposin	Proactivator polypeptide
transcript:Smp_202970.1	0	1	0.0147663014271006	0.0047126698245948	0.254853291811246	56.1902647478107	Actin, cytoplasmic	Actin-like protein ARP8
transcript:Smp_203090.1	0.0100232523113764	0.989976747688624	0.419895788207868	0.415210489152144	29.4721457718345	70.9953010270448	3-deoxy-manno-octulosonate cytidylyltransferase	MINE, cell division topological specificity factor
transcript:Smp_203270.1	2.05723807589209e-06	0.999997942761924	4.21228517708546	4.56051250959356	24.1160908989145	5.28021482742619	Twist-related protein	DNA-binding protein inhibitor ID-3
transcript:Smp_203310.2	3.9538294860364e-09	0.999999996046171	2.36840370427689	2.37983511832883	163.36410653039	68.6393384655636	Cilia- and flagella-associated protein 69	ARM00011
transcript:Smp_203580.1	1.60288782247164e-10	0.999999999839711	4.3992072059087	4.47449821788085	115.841300812019	25.8814620524504	Toxin Td11 (Fragment)	Single-stranded DNA-binding protein
transcript:Smp_203830.1	0.0328167142643088	0.967183285735691	0.335883134675813	0.315035555453214	5.74533382627131	18.2588389505484	5'-3' exoribonuclease 1	Polymerase cofactor VP35
transcript:Smp_204020.1	0.0182346753002406	0.981765324699759	0.429098267213108	0.424741131556941	31.9058687275218	75.1319308286207	Cholecystokinin receptor type A	Adenosine receptor A2A/soluble cytochrome B562 CH
transcript:Smp_204120.1	0	1	8.54459416950341	8.63459929533182	415.071042857526	48.0618361860677	Hypothetical protein	AFV1-102
transcript:Smp_205710.1	0.0261029648176526	0.973897035182347	3.19812004900812	3.50948063834325	14.1986458113576	4.03864630285159	ATP-dependent zinc metalloprotease YME1L1	Tripartite terminase subunit UL15
transcript:Smp_208090.1	0	1	4.04397119954401	4.06331449605464	366.691391787052	90.2368642639178	Hypothetical protein	Lupus LA protein
transcript:Smp_210090.2	1.36084334245723e-07	0.999999863915666	9.74317859842954	13.666213631966	17.4569645807256	1.26811294709088	AP-3 complex subunit beta-2	Coatomer subunit gamma
transcript:Smp_210130.1	3.68139984052718e-08	0.999999963186002	0.208975831628573	0.208657917075821	297.729382183465	1426.91588115539	Hypothetical protein	EV71, genome polyprotein, capsid protein VP4
transcript:Smp_210180.1	0.0244220675298251	0.975577932470175	2.23522302836599	2.2530256916463	89.639653819508	39.7807818592163	Probable D-tyrosyl-tRNA(Tyr) deacylase 2	Probable eukaryotic D-amino acid tRNA deacylase, LMAJ005534AAA
transcript:Smp_210480.4	0.0285968682601259	0.971403131739874	6.92500323213287	9.9832649899166	11.081967980756	1.10105615166573	Probable Xaa-Pro aminopeptidase 3	XAA-Pro aminopeptidase
transcript:Smp_210520.2	0.0262215943649301	0.97377840563507	2.55677540933091	2.56976224892434	176.649705515452	68.7355446858553	Transcription factor Dp-1	Transcription factor DP-1
transcript:Smp_210660.2	0	1	0.0387591365040557	0.0363822530223577	8.42793145443306	231.914379428832	Histone-lysine N-methyltransferase 2E	Histone-lysine N-methyltransferase HRX
transcript:Smp_210660.4	0.000940695449997864	0.999059304550002	19.9738575245836	56.420437380951	16.834470904863	0.288552646643433	Endothelial PAS domain-containing protein 1	Tudor domain-containing protein 7
transcript:Smp_210770.1	0	1	2.96734833642945	2.97511184974502	432.352808003438	145.316572525498	Vacuolar protein sorting-associated protein 26	Vacuolar protein sorting 26
transcript:Smp_210900.3	0	1	0.238908258149452	0.238341106210123	183.415034634592	769.580430921654	Mth938 domain-containing protein	Hypothetical protein
transcript:Smp_210940.1	2.66453525910038e-15	0.999999999999997	2.18870000696869	2.19057934377483	794.590263721639	362.725212481451	DNA polymerase epsilon catalytic subunit A	DNA polymerase epsilon catalytic subunit A
transcript:Smp_210970.1	0.00221479612954711	0.997785203870453	0.207973904539302	0.202115899354087	15.6615621132332	77.5275028056462	Serine/threonine-protein kinase MAK	Putative uncharacterized protein
transcript:Smp_212080.1	2.22044604925031e-16	1	3.94336502435085	3.94895122011562	1193.24101812384	302.15909544122	Protein MON2 homolog	Dihydropteridine reductase
transcript:Smp_212080.3	1.45281342511794e-10	0.999999999854719	0.397313862768538	0.396528597365166	174.520495892919	440.136050127609	Protein MON2 homolog	L-xylulose reductase
transcript:Smp_212180.1	2.88673874804246e-08	0.999999971132613	0.332756966483655	0.331018343406401	72.8438890491472	220.080186844124	Alcohol dehydrogenase [acceptor]	ARYL-alcohol oxidase
transcript:Smp_212240.1	4.323237323689e-10	0.999999999567676	0.459310105704476	0.457440760512987	75.8679655803111	165.864955032908	Hypothetical protein	Thioredoxin-interacting protein
transcript:Smp_212350.1	0.00514520214750536	0.994854797852495	0.279794667925478	0.278892543506231	127.677642172993	457.828135676582	Forkhead box protein P4	Forkhead box protein P2
transcript:Smp_212350.3	3.64819285891826e-13	0.999999999999635	3.81782192918312	3.82845433429218	581.862150019683	151.976180116541	Forkhead box protein P4	Forkhead box protein P2
transcript:Smp_212360.3	0.000608494255307845	0.999391505744692	2.26779989088495	2.26944635905388	1002.15530662462	441.580215440218	GRAM domain-containing protein 1C	Uncharacterized protein
transcript:Smp_212390.2	0.0434839178973462	0.956516082102654	0.412422621289401	0.410564017511818	74.4256880526284	181.291051426129	Ubiquitin carboxyl-terminal hydrolase 2	Ubiquitin carboxyl-terminal hydrolase 2
transcript:Smp_212710.1	0	1	272.763187769123	15857.9746404647	158.569746404647	0	gynecophoral canal protein	Fasciclin I, FAS I, FCN
transcript:Smp_212710.2	1.34092736914226e-12	0.999999999998659	3.15591248343032	3.15644441375702	7336.61957882526	2324.32352757595	Transforming growth factor-beta-induced protein ig-h3	Fasciclin I, FAS I, FCN
transcript:Smp_212830.1	1.00450364263205e-05	0.999989954963574	2.68743608882129	2.70059122680281	198.651105842728	73.5520792480763	GATOR complex protein NPRL3	Activator of apoptosis harakiri
transcript:Smp_212840.2	2.04263272962635e-09	0.999999997957367	2.89027315792666	2.92891247790709	82.1619432995307	28.045445124891	Lysosomal amino acid transporter 1 homolog	Oxidoreductase THAT catalyzes reoxidation of DSBA disulfide isomerase I
transcript:Smp_212850.1	0	1	0.367958579038822	0.367380848352027	230.483502904028	627.386621075815	Probable U6 snRNA-associated Sm-like protein LSm2	Small nuclear ribonucleoprotein SM D1
transcript:Smp_213010.2	2.28236245267688e-05	0.999977176375473	0.242228945541919	0.227633993592063	6.76789022844412	29.7653868896691	Uncharacterized protein C4B3.18	Phosphopantothenoylcysteine synthetase
transcript:Smp_213110.1	3.80899621843511e-08	0.999999961910038	2.00765774850211	2.00879818165952	1017.88174085095	506.706777297183	Zinc finger MYND domain-containing protein 11	Protein kinase C-binding protein 1
transcript:Smp_213130.2	4.56076212795864e-07	0.999999543923787	0.322846293599622	0.319131616661206	33.3524636339192	104.531392617132	40S ribosomal protein S25	40S ribosomal protein S25, putative
transcript:Smp_213140.2	0.0289344436779676	0.971065556322032	0.329043807664302	0.32193633982569	17.4189544615147	54.1278909599069	N-acetyltransferase 9	Putative phosphinothricin N-acetyltransferase
transcript:Smp_213180.1	5.95234794786847e-09	0.999999994047652	2.40210588990609	2.40708722760329	388.541623836731	161.409835301776	Allene oxide synthase-lipoxygenase protein	Arachidonate 15-lipoxygenase B
transcript:Smp_213190.2	1.95922986153674e-05	0.999980407701385	2.70326233341996	2.70718045517848	674.895381696303	249.291955621502	Negative elongation factor A	Uncharacterized protein
transcript:Smp_213210.2	0	1	16.0977889970875	17.4277918211169	113.445413433862	6.5000280401784	BRCA2-interacting transcriptional repressor EMSY	Protein EMSY
transcript:Smp_213290.2	5.12603860913785e-07	0.999999487396139	2.03361508816148	2.03781813699071	287.386780575781	141.021613841746	Hypothetical protein	VBP leucine zipper
transcript:Smp_213320.1	0.00202776727431397	0.997972232725686	2.59249795709437	2.6207842815456	84.6066274054211	32.276757823318	2',3'-cyclic-nucleotide 3'-phosphodiesterase	G-rich
transcript:Smp_213490.1	0.00959397008543972	0.99040602991456	2.53003929014015	2.59105571069264	37.251014763879	14.3706304936293	CCR4-NOT transcription complex subunit 11	MRNA 3'-END-processing protein RNA15
transcript:Smp_213520.2	0.00241824020752679	0.997581759792473	6.75665224209684	7.02474074841058	86.4955897879038	12.3044174121268	Hypothetical protein	Moesin
transcript:Smp_213520.3	0.000878398625251076	0.999121601374749	7.02794368021496	8.11363760318191	25.8244640233739	3.17407911307777	Hypothetical protein	Moesin
transcript:Smp_213610.1	3.12753711817493e-10	0.999999999687246	2.56723940653116	2.56881908844979	1461.5656074888	568.957902045147	Hypothetical protein	Heat resistant RNA dependent ATPase
transcript:Smp_213610.2	1.97979779126278e-05	0.999980202022087	0.226751868277995	0.225525472359752	81.5365993570303	361.574873335059	Prohead protease	ATP-dependent RNA helicase P54
transcript:Smp_213610.3	0.0212497883536938	0.978750211646306	7.70019814019607	10.1951609347837	15.6914488499676	1.53008837628031	Hypothetical protein	BAG family molecular chaperone regulator 2
transcript:Smp_213730.2	0.00067157502166193	0.999328424978338	41.4246396152203	2359.7171260776	23.587171260776	0	Death domain-associated protein 6	Death domain-associated protein 6
transcript:Smp_213740.1	0	1	3.37667999543629	3.39329837853397	278.298239903275	82.0070255771951	Lens fiber membrane intrinsic protein	Claudin-15
transcript:Smp_214020.1	0.000299857702897977	0.999700142297102	0.477523587882466	0.475924900898925	89.1897728473961	187.414050893147	Myosin-VIIa	SAM-dependent methyltransferase
transcript:Smp_214020.2	5.18300946792394e-05	0.999948169905321	0.473580768963146	0.470632047512115	48.1738574218548	102.37116523634	Uncharacterized methyltransferase YdaC	Putative S-adenosyl-L-methionine-dependent methyltransferase
transcript:Smp_214210.1	9.03717467526377e-09	0.999999990962825	0.382204125817896	0.375741167450828	20.5879735700762	54.8095815481726	Hypothetical protein	MALE-specific lethal 1 homolog
transcript:Smp_214260.2	0.00236391058058105	0.997636089419419	0.445564820085833	0.440763362114356	29.1780583322121	66.2116074226225	Transmembrane 9 superfamily member 4	Death domain-associated protein 6
transcript:Smp_214370.1	0	1	0.407144495356938	0.40696743462229	781.452827049851	1920.19972826765	alpha(13)fucosyltransferase	Alpha1,3-fucosyltransferase
transcript:Smp_214380.1	8.64815552503728e-10	0.999999999135184	0.215253008107002	0.212733656320368	37.9913583834696	178.623503700238	Uncharacterized protein ORF54	Uncharacterized protein
transcript:Smp_241410.1	0.0387029725397549	0.961297027460245	0.422358781804969	0.421480762628984	159.010824976389	377.28082576509	Telomerase reverse transcriptase	Telomerase reverse transcriptase
transcript:Smp_241420.2	0.00578186419568116	0.994218135804319	0.0499305898607982	0.0420125760297882	2.88094920687331	68.8015197893016	Protein kinase C beta type	Protein kinase C-beta II
transcript:Smp_241510.1	0	1	3.58772819878926	3.6034668910165	339.765939922913	94.2814005315213	Serine/threonine-protein kinase Nek1	Serine/threonine-protein kinase NEK1
transcript:Smp_241610.1	0	1	0.0388533430591813	0.0384804522895389	56.8713984748122	1478.17944660055	P48 eggshell protein	Putative uncharacterized protein PH0242
transcript:Smp_241620.1	0	1	0.0326595829627605	0.0315912026867843	16.393695645399	519.238849372272	Hypothetical protein	CAF1A usher, F1 capsule-anchoring protein
transcript:Smp_241750.3	0.00394717685694423	0.996052823143056	2.89087636009118	2.92779202543648	85.9932228955041	29.3647718923726	Tyrosinase	Ribonuclease H2 subunit C
transcript:Smp_242200.3	3.22284421372387e-11	0.999999999967772	0.426987297946276	0.426142383271824	165.730329295163	388.921811998249	Cationic amino acid transporter 1	Tertiapin
transcript:Smp_242240.1	0	1	0.479365260892722	0.479334408593438	4638.79678366063	9677.59023168956	Insulin-like growth factor-binding protein-related protein 1	Serine protease HTRA1
transcript:Smp_242500.1	0	1	0.39353725710718	0.393420127884306	1168.19082870778	2969.33687859011	Coiled-coil domain-containing protein 102A	FTSK, DNA translocase FTSK
transcript:Smp_242530.1	3.10862446895044e-15	0.999999999999997	0.164920812601156	0.164600825648263	246.33824306111	1496.63038494882	30 kDa spicule matrix protein alpha	Codakine
transcript:Smp_242530.2	0.00224015075087103	0.997759849249129	4.59661987920583	4.64334322858905	204.970916500624	44.1351140718088	Macrophage mannose receptor 1	Coagulation factor X-activating enzyme light CHAI
transcript:Smp_242530.3	0.0330963291741644	0.966903670825836	2.34859496241132	2.34904099434026	4073.11981066886	1733.94433305872	Macrophage mannose receptor 1	Coagulation factor X-activating enzyme light CHAI
transcript:Smp_242670.2	7.87056021911425e-07	0.999999212943978	0.497615707984042	0.495798726618212	78.6063825498413	158.555115901113	Coiled-coil domain-containing protein 173	Hypothetical protein ATU0240
transcript:Smp_242890.1	4.77395900588817e-15	0.999999999999995	0.462943818033777	0.461921690416349	139.179034980159	301.316042634418	Putative sphingolipid delta(4)-desaturase/C4-monooxygenase	Matrilysin
transcript:Smp_242910.1	0.011801566739537	0.988198433260463	0.381033530717815	0.372988482060687	16.4471997205719	44.1125413440361	Allatostatin-A receptor	P2Y purinoceptor 12, soluble cytochrome B562
transcript:Smp_243210.1	0.000288600878084466	0.999711399121916	0.410488632341881	0.405458952008584	27.2434046502473	67.2061867810241	Caspase-7	Caspase-6
transcript:Smp_243680.4	0	1	0.00249043779496376	4.27868530019527e-05	0	233.7066512233	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	Heat shock protein HSLU
transcript:Smp_243690.3	0	1	39.0015505158456	44.4824125958445	176.863531860325	3.96625761595602	Cytoplasmic polyadenylation element-binding protein 4	Cytoplasmic polyadenylation element-binding prote
transcript:Smp_243700.2	0	1	7.81100098982884	7.84680875644204	855.940890376862	109.072675128809	Dual specificity tyrosine-phosphorylation-regulated kinase 2	DYRK2, dual specificity tyrosine-phosphorylation-regulat 2
transcript:Smp_243720.2	0.000109729929481772	0.999890270070518	3.74004823203053	3.74546435720414	1086.65894046923	290.119296886539	Unconventional myosin-XV	Unconventional myosin-IB
transcript:Smp_243720.5	5.17140996691978e-10	0.999999999482859	0.277565138180008	0.277056967800725	225.871413055008	815.278692603734	Unconventional myosin-XV	Myosin VIIA isoform 1
transcript:Smp_243760.1	0.0169585032091726	0.983041496790827	0.3946182915677	0.386871864760633	17.3287222838481	44.8077390583209	MEG-28 protein	Uncharacterized protein DUF2179
transcript:Smp_243790.1	0	1	3.58161325348835	3.58722517886099	946.357908559746	263.806142386755	MEG-31 protein	Parathyroid hormone
transcript:Smp_243950.2	1.13166730431047e-08	0.999999988683327	0.0409116749623591	0.0203836348709358	0.536153623338754	26.783730696064	Intraflagellar transport protein 81 homolog	IFT81, intraflagellar transport protein 81
transcript:Smp_243950.3	0.0178143532962693	0.982185646703731	0.0670322833611056	0.0329511184085996	0.507302307284651	15.689081920984	Intraflagellar transport protein 81 homolog	30S ribosomal protein S17E
transcript:Smp_243970.1	2.20047889742947e-06	0.999997799521103	2.78920443849813	2.85194848905344	46.6292075736376	16.343453701093	Glypican-6	Glypican-1
transcript:Smp_244070.2	7.08498606449837e-08	0.999999929150139	4.08488925650092	4.10739031546195	322.932100681841	78.6146438440853	Leucine-rich repeat and calponin homology domain-containing protein 1	Platelet glycoprotein IB alpha chain precursor
transcript:Smp_244300.1	0	1	0.173202497863387	0.170153671628181	26.452439534474	155.510825858519	Long-chain-fatty-acid--CoA ligase 5	Luciferase, luciferin 4-monooxygenase
transcript:Smp_244320.1	0	1	2.73116432931473	2.73963547403692	321.068366886858	117.187477521979	Hypothetical protein	Transcription factor DP-1
transcript:Smp_244340.2	0.00187936786764453	0.998120632132355	0.340124866883337	0.336679483204361	36.9696582428543	109.826387685103	Zinc finger protein 2	Homeobox protein aristaless-like 4
transcript:Smp_244400.2	0.000976251981033682	0.999023748018966	2.26787543747845	2.26949748573481	1017.32642565389	448.255059577492	FERM, RhoGEF and pleckstrin domain-containing protein 2	Protein 4.1
transcript:Smp_244580.1	0	1	3.37318018078194	3.38909484260442	289.817166917601	85.5075733869038	Protein EFR3 homolog A	Protein EFR3
transcript:Smp_244610.3	0.000242277010713443	0.999757722989287	5.36855918798827	5.56531754282384	70.8525965112541	12.7228936697651	Solute carrier family 13 member 3	Transporter, NADC family
transcript:Smp_244620.1	1.06581410364015e-14	0.999999999999989	7.62501440409149	7.96173731212397	89.8246910742292	11.2733025698337	NAD(P)H-quinone oxidoreductase chain 4, chloroplastic	Transcriptional regulatory protein
transcript:Smp_244650.1	6.47326636737944e-12	0.999999999993527	2.50451713204024	2.51036697160943	370.254832325877	147.484305220442	Choline dehydrogenase, mitochondrial	ARYL-alcohol oxidase
transcript:Smp_244860.2	0.00197543559641555	0.998024564403584	2.25570964032441	2.27994182996055	67.7451649369882	29.7079358028449	Transmembrane protein 56-B	Uncharacterized protein
transcript:Smp_244880.1	8.73186414285243e-08	0.999999912681359	0.471860306006954	0.471165158224385	205.279580017349	435.696198631061	Bax inhibitor 1	Uncharacterized protein YETJ
transcript:Smp_244890.2	4.23102212732118e-06	0.999995768977873	0.27545810056183	0.273978291480761	76.9200546743264	280.778869287947	Cobalamin biosynthesis protein CobD	BEL beta-trefoil
transcript:Smp_244900.3	0.00233768670116652	0.997662313298833	0.208020832662658	0.195424601254911	7.0365158407773	36.0474656185986	Tetratricopeptide repeat protein 30A2	L-aspartate-alpha-decarboxylase light chain
transcript:Smp_244940.2	6.07662769166462e-05	0.999939233723083	4.87790575524625	5.16952712393262	39.413102160881	7.61605577178802	Serine/threonine-protein kinase LATS2	DMPK protein
transcript:Smp_244940.4	2.24181248743571e-05	0.999977581875126	2.76456257081536	2.80678680648483	67.2577286002589	23.9560983316733	Serine/threonine-protein kinase Warts	NDR Ser/Thr kinase-like protein
transcript:Smp_244940.6	0.00294905884924923	0.997050941150751	0.0740332326776146	0.0699213567411546	9.0199909507968	129.134961878034	Serine/threonine-protein kinase LATS2	DMPK protein
transcript:Smp_244960.1	0.00141143853196157	0.998588561468038	0.48612987632919	0.482593181737672	40.2023137931634	83.315490941192	Dehydrogenase/reductase SDR family member 1	DHRS1, dehydrogenase/reductase SDR family member 1
transcript:Smp_245000.2	2.1894402668643e-07	0.999999781055973	0.140395967199447	0.139161137580204	55.5460611447286	399.211090821492	Pre-mRNA-processing factor 6	Cleavage stimulation factor 77 kDa subunit
transcript:Smp_245010.7	0	1	0.451295313023225	0.450832420689718	306.465592001726	679.789362106337	Multiple C2 and transmembrane domain-containing protein 2	E-SYT2, CHR2SYT, extended synaptotagmin-2
transcript:Smp_245050.2	0.00302968591193309	0.996970314088067	0.0512993153088012	0.0413599270062227	2.25397377013772	54.7283405632485	Exodeoxyribonuclease 7 large subunit	Protein AFD-1, isoform A
transcript:Smp_245090.1	0	1	2.23425669039698	2.23509034991156	1897.71785897821	849.05091561502	SH3 and multiple ankyrin repeat domains protein 3	26S proteasome non-ATPase regulatory subunit 10
transcript:Smp_245140.1	0	1	0.373842732788932	0.369729359822462	32.2668649798309	87.2886256631873	Oxalate:formate antiporter	Glycerol-3-phosphate transporter
transcript:Smp_245150.1	0.00366834333438426	0.996331656665616	0.0511241557350885	0.0280769505136708	0.65292306438504	23.6009353849614	Oxalate:formate antiporter	Glycerol-3-phosphate transporter
