	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.f.1.SmLE.PZQ.ER.RNA.juv.f.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.f.1.SmLE.PZQ.ER.RNA.adu.f.1_rsem.isoforms.results_Mean	GFF_annotation	HHPred_annotation
transcript:Smp_168600.1	0	1	88.3983027658505	139.994995240724	115.943304497879	0.818267498409464	Aryl hydrocarbon receptor	BMAL1B
transcript:Smp_168620.1	0.0189538429595776	0.981046157040422	20.127154851914	31.4191124252415	26.0134296507005	0.818267498409464	Ataxin-1-like	HMG box-containing protein 1
transcript:Smp_168670.1	0	1	17.8393201544994	18.5574645237441	212.765155662567	11.4557449777325	cGMP-dependent protein kinase 1	CGMP-dependent protein kinase, putative
transcript:Smp_168730.1	0	1	9.97137408737926	10.136819390334	268.769236894068	26.5051450908126	Carbonic anhydrase 12	Carbonic anhydrase 12
transcript:Smp_168770.1	0	1	0.434025888095704	0.433463651179814	213.353131893008	492.218428640486	Mitochondrial import inner membrane translocase subunit Tim16	Mitochondrial import inner membrane translocase subunit TIM16
transcript:Smp_168780.1	0.000185007091433431	0.999814992908567	3.91086258136086	4.14476151775556	25.2121722377844	6.07531326343776	Agrin	Protein hexim1
transcript:Smp_168930.1	0	1	0.457515278080449	0.457381854829214	909.326047009499	1988.12319201096	Golgin subfamily A member 5	Smooth muscle myosin heavy chain
transcript:Smp_169010.1	0	1	0.276107748488019	0.276000873293274	914.096819112826	3311.96074924292	Solute carrier family 46 member 3	Solute carrier family 2, facilitated glucose TRAN member 1
transcript:Smp_169010.2	2.85126029564431e-07	0.99999971487397	0.202172471799687	0.196519724326904	13.5526658657409	69.0042728023566	Solute carrier family 46 member 3	Glycerol-3-phosphate transporter
transcript:Smp_169040.2	0	1	30.9422673460565	33.6958621209275	179.153983909995	5.30709155465475	Lysophospholipid acyltransferase 5	Thioredoxin domain-containing protein 5
transcript:Smp_169050.1	0	1	4.05531607088	4.08228455778659	226.137776243587	55.3873572989247	Solute carrier family 43 member 3	Nitrate transporter 1.1
transcript:Smp_169050.2	0	1	8.93270928423143	9.08020148587029	238.791719309225	26.2891652421838	Solute carrier family 43 member 3	Phosphate transporter
transcript:Smp_169090.1	0	1	0.0261389676996677	0.025983164400645	79.4048763423255	3056.38740863719	Solute carrier family 43 member 3	Glycerol-3-phosphate transporter
transcript:Smp_169150.1	0	1	95.0643360890075	134.911335294787	155.718212194222	1.14430042889984	Short transient receptor potential channel 3	Transient receptor potential cation channel subfa member 1
transcript:Smp_169180.1	2.33146835171283e-15	0.999999999999998	2.36141612897816	2.36230228268546	1774.61577895546	751.217220988023	E3 ubiquitin-protein ligase HECTD1	E3 ubiquitin-protein ligase HUWE1
transcript:Smp_169200.1	0	1	3.9563539006608	3.95946897100315	1837.43771947967	464.054179549346	tegument-allergen-like protein (TAL11)	Dynein light chain 1, cytoplasmic
transcript:Smp_169220.1	1.3224525267419e-05	0.999986775474733	6.35561369404534	6.66527179706029	56.3581967651807	8.44699897640211	Tryptophan synthase beta chain	GLP-2, glucagon-like peptide 2
transcript:Smp_169260.1	0	1	5.04515616003727	5.04759774757916	4089.17927483336	810.115822089239	Zinc finger protein 362	AART
transcript:Smp_169260.2	0	1	69.5078082421341	71.9475972355951	987.845868301487	13.7202134644847	Zinc finger protein 362	AART
transcript:Smp_169260.3	0	1	8.56024216424409	8.56914655160896	3557.60310252037	415.155393787365	Zinc finger protein 362	AART
transcript:Smp_169340.1	0	1	0.336364765802184	0.335513259715579	127.851810963388	381.083167738823	Coiled-coil domain-containing protein 58	Pterin-4-alpha-carbinolamine dehydratase
transcript:Smp_169340.2	0.000192877128151414	0.999807122871849	0.300173756735849	0.297657870769937	40.4761170359565	136.005610577449	Coiled-coil domain-containing protein 58	Phist
transcript:Smp_169350.1	0	1	108.015238192047	5340.82692515992	53.3982692515992	0	Kinesin-like protein KIF26B	Protein SEQA
transcript:Smp_169360.1	0	1	48.5091112394558	49.8361797298578	872.394296137598	17.4954408437114	Kinesin-like protein KIF26A	Kinesin-like protein KIF3B
transcript:Smp_169410.1	0	1	0.344132033892781	0.342853763627046	86.0085540079315	250.879921982895	Hypothetical protein	E3 ubiquitin-protein ligase ARIH1
transcript:Smp_169460.1	7.4024080465307e-07	0.999999259759195	2.92555319417491	2.9362119304001	259.364148624189	88.3263172592401	GTP-binding protein YPTC1	Oncogene C-MEL, RAS-related protein RAB-8A
transcript:Smp_169480.1	0.00333315586794658	0.996666844132053	7.73509235344497	14.9647030002428	6.80688915052448	0.445531202350885	Platelet-derived growth factor receptor beta	Hypothetical 27.5 kDa protein in SPX19-GCR2 inter region
transcript:Smp_169660.1	0	1	2.30784346639895	2.30945330414244	917.418718362822	397.239304290864	DNA replication complex GINS protein PSF2	Nucleocapsid, buevn
transcript:Smp_169700.1	0	1	2.28330562704423	2.28742730594764	348.241285320871	152.23583724054	LIM domain-containing protein PLIM2a	NEDD9 interacting protein with calponin homology and LIM domains
transcript:Smp_169720.1	0	1	0.240195238901429	0.23952826383514	133.415445624402	557.024245095327	WD repeat-containing protein 89	Probable histone-binding protein CAF1
transcript:Smp_169730.1	0	1	2.99662302864455	2.99880625626785	1341.00905858301	447.174294010365	Fascin	Fascin
transcript:Smp_169780.1	0	1	2.78765302575359	2.79239994777743	514.197297068257	184.135289602062	Hypothetical protein	SMAD4
transcript:Smp_169820.2	0	1	0.0030580381984258	6.14702209951827e-05	0	162.67039772923	Gamma-tubulin complex component 6	Gamma-tubulin complex component 4
transcript:Smp_169820.3	0	1	131.753453382424	6525.31207671766	65.2431207671766	0	Gamma-tubulin complex component 6	Gamma-tubulin complex component 4
transcript:Smp_169860.1	7.91275773570632e-07	0.999999208724226	6.90775212548216	7.75693736976268	26.3775819169563	3.39180417336071	Hypothetical protein	Conserved protein MTH889
transcript:Smp_169890.1	1.11022302462516e-16	1	8.56952818465001	8.84177898255344	120.196731185793	13.5853105617075	Hypothetical protein	SLAM family member 6
transcript:Smp_169940.2	0.0299753677436436	0.970024632256356	5.7462863543537	5.94234036235538	70.3337017165364	11.8277099639332	Kelch domain-containing protein 3	Kelch repeat and BTB domain-containing protein 5
transcript:Smp_169940.3	0.000608060528276888	0.999391939471723	2.64715463561315	2.70797802410949	35.8490170625599	13.2319896850352	Hypothetical protein	Mterf domain-containing protein 2
transcript:Smp_169960.1	0	1	2.50691945213076	2.51027136865778	551.822151801496	219.819680046328	Dual specificity protein phosphatase 22	Dual specificity phosphatase 22
transcript:Smp_169970.1	0	1	0.311603345536899	0.310022640054026	66.0092650357233	212.939818839742	Kinetochore protein NDC80 homolog	Kinetochore protein HEC1, kinetochore protein SPC
transcript:Smp_169980.4	1.72084568816899e-14	0.999999999999983	0.048230240035611	0.0457015811454852	8.40128528881838	184.03801492627	Uncharacterized protein MJ1161	Medulloblastoma antigen MU-MB-50.72
transcript:Smp_170010.1	3.74367203903603e-13	0.999999999999626	4.43109274093208	4.4742195392532	174.047207987366	38.8922502048298	Radial spoke head protein 3 homolog	Rubredoxin, RD
transcript:Smp_170020.1	0.0009072321568806	0.999092767843119	48.8742011900381	2389.81819873492	23.8881819873492	0	Neuropeptide FF receptor 2	Neurotensin receptor type 1
transcript:Smp_170020.3	0	1	9.82438760186961	10.4465823938318	72.4372528205449	6.92501952019461	Neuropeptide FF receptor 2	Neurotensin receptor type 1
transcript:Smp_170030.1	0	1	5.58190690806153	5.59625284902749	873.975110657982	156.163270621584	SH3 domain-binding glutamic acid-rich-like protein 2	SH3 domain-binding glutamic acid-rich-like protein
transcript:Smp_170150.1	1.67643676718399e-13	0.999999999999832	22.783072502348	23.4379713357235	381.191343501022	16.2542635764301	Hypothetical protein	E3 ubiquitin-protein ligase ARIH1
transcript:Smp_170170.1	0	1	3.55857624031322	3.56263835911433	1097.24347565878	307.979014055179	WD repeat-containing protein 47	Platelet-activating factor acetylhydrolase IB alpha subunit
transcript:Smp_170210.1	6.68789135405135e-07	0.999999331210865	9.8528054666581	12.1908274397875	22.5612182501037	1.84149189926497	Tektin-B1	Fibrinogen (alpha chain)
transcript:Smp_170260.2	0.00014617716136589	0.999853822838634	0.39846169070873	0.398122277294153	345.006806655041	866.600150529519	Hypothetical protein	Exonuclease 1
transcript:Smp_170280.1	0	1	23.4934750931898	23.5731931738703	3252.41747425606	137.961442827746	integrin alpha ps	Integrin alpha-V
transcript:Smp_170290.1	4.10560474506383e-13	0.999999999999589	0.107767624060676	0.103822281728428	11.4708313861821	110.571574543054	Disks large homolog 2	Disks large homolog 4
transcript:Smp_170290.2	0	1	5.79962936762564	5.82933523799703	460.53697684798	78.9950594184432	Disks large homolog 2	Disks large homolog 4
transcript:Smp_170300.1	0	1	0.424502297009045	0.424122744399544	314.440767805529	741.404536140276	Dehydrogenase/reductase SDR family member 12	Salutaridine reductase
transcript:Smp_170320.1	0	1	0.152377652414441	0.150735101547868	38.0253530816828	252.322420856891	Speedy protein A	AREA, nitrogen regulatory protein AREA
transcript:Smp_170340.1	0	1	16.4533439684215	16.4666096158403	9379.66292205058	569.6077380089	Collagen alpha-1(IV) chain	Collagen I alpha 1
transcript:Smp_170430.1	1.6281481463043e-07	0.999999837185185	13.4696545175735	15.9434385377401	39.2874270903423	2.45480249522839	D-aspartate oxidase	D-amino-acid oxidase
transcript:Smp_170450.1	0	1	5.66213770690127	5.67039041527437	1566.34805210817	276.224604215057	Sodium/potassium/calcium exchanger 4	Uncharacterized membrane protein MJ0091
transcript:Smp_170540.1	0	1	3.04129530151913	3.04413536207419	1069.86165016554	351.443376053737	Arginine-glutamic acid dipeptide repeats protein	Polybromo, polybromo 1 protein
transcript:Smp_170560.1	0	1	0.140031937901213	0.1397506921925	208.938794133794	1495.1439119819	Parathyroid hormone/parathyroid hormone-related peptide receptor	Corticotropin-releasing factor receptor 1, T4-Lys chimeric construct
transcript:Smp_170600.1	0	1	9.16297686825723	9.29904853465715	272.767698294219	29.3239363997928	Sperm-associated antigen 8	Anaphase-promoting complex subunit CDC26
transcript:Smp_170620.1	0	1	7.56218231900512	7.76893365227399	120.563222889355	15.5099192432366	Nematocin receptor 2	Proteinase-activated receptor 1, lysozyme
transcript:Smp_170630.1	0	1	44.8115631886996	44.9943922023741	5272.18549748023	117.16450196387	Periostin, putative	Fasciclin I, FAS I, FCN
transcript:Smp_170700.1	0	1	12.8546686730259	13.1338235580823	272.714936565674	20.7550830209184	Cilia- and flagella-associated protein 44	Echinoderm microtubule-associated protein-like 1
transcript:Smp_170740.1	0.0424987318902752	0.957501268109725	4.02642424476519	5.01237326398561	7.51329751216405	1.49094518423432	25S rRNA (adenine(2142)-N(1))-methyltransferase	Odorant binding protein-8
transcript:Smp_170760.1	0	1	13.029704907276	13.12382367978	820.206667300433	62.488299833466	Bromodomain adjacent to zinc finger domain protein 2A	Transcription intermediary factor 1-alpha
transcript:Smp_170770.1	0	1	0.0186182412100644	0.00831540751642062	0.377306078611355	46.5669209562529	Ras and EF-hand domain-containing protein homolog	RAla, RAS-related protein RAL-A
transcript:Smp_170790.1	4.52166260100917e-07	0.99999954783374	3.10215763210411	3.15449604168046	61.9432690965477	19.6296724795203	Hypothetical protein	GM2-AP, ganglioside GM2 activator
transcript:Smp_170840.1	0	1	0.00858022616222458	0.00722911108875826	2.58381871620714	358.79188924482	Alpha-N-acetylgalactosaminidase	Alpha-galactosidase A
transcript:Smp_171010.1	0	1	34.4573452947129	37.1729600954095	223.934262689563	6.01438606220164	EF-hand domain-containing family member C2	EF-hand domain-containing family member C2
transcript:Smp_171020.1	0	1	20.9306309753384	20.9624930081495	6411.79021771114	305.860118368958	Calsyntenin-2	Vascular endothelial cadherin
transcript:Smp_171030.1	0	1	0.435668535570899	0.434989273853189	176.701640146671	406.233672588377	Dehydrogenase/reductase SDR family member 1	DHRS1, dehydrogenase/reductase SDR family member 1
transcript:Smp_171040.1	0	1	2.06896700007522	2.06991762766292	1138.1319511843	549.838909915002	Protein enabled homolog	WH1 domain, protein (MENA EVH1 domain)
transcript:Smp_171080.1	0	1	0.262620425614421	0.262356938289036	359.0056760076	1368.41455301135	Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial	Glutamyl-tRNA(Gln) amidotransferase subunit F, mitochondrial
transcript:Smp_171120.1	0	1	0.285084299631056	0.284915473766695	589.948377961028	2070.63351458889	Solute carrier family 35 member B1	Multidrug transporter EMRE
transcript:Smp_171140.1	2.40334863121916e-10	0.999999999759665	8.09898328644132	8.12718961550758	1000.17298348388	123.056278849385	Hypothetical protein	Artemin
transcript:Smp_171140.2	1.12615147207507e-07	0.999999887384853	2.15051337140554	2.15209695207564	764.534546050018	355.245624200682	Hypothetical protein	Artemin
transcript:Smp_171150.1	0	1	0.357318877460587	0.357093180807252	497.201843226657	1392.37683332639	Protein arginine N-methyltransferase 5	Protein arginine N-methyltransferase 5
transcript:Smp_171170.2	0	1	9.03087509590227	9.45379580593364	87.7708172789647	9.27524574476946	Leucine-rich repeat and WD repeat-containing protein 1	Polycomb protein EED
transcript:Smp_171170.3	0.0232672016952062	0.976732798304794	0.287793243859012	0.280239321305926	12.9096907214475	46.0923480261129	U3 small nucleolar RNA-associated protein 21	Guanine nucleotide-exchange factor SEC12
transcript:Smp_171180.1	0.0109621268729648	0.989037873127035	9.85879410376652	14.3969170887303	13.7322338259459	0.944526148983876	Probable ATP-dependent RNA helicase DDX20	Eukaryotic initiation factor 4A-III
transcript:Smp_171180.3	0	1	0.298625636498924	0.298057548377195	179.928372261945	603.693456737255	Probable ATP-dependent RNA helicase DDX20	Eukaryotic initiation factor 4A-III
transcript:Smp_171190.1	0	1	33.7702628497446	34.0041949479601	2329.21846910662	68.4882683069327	MEG-8 family	Transcriptional regulatory protein
transcript:Smp_171270.1	0	1	0.10265456724293	0.101764944282684	50.1827922541837	493.212814673368	GTP 3',8-cyclase, mitochondrial	MOAA, molybdenum cofactor biosynthesis protein A
transcript:Smp_171270.2	0	1	0.113038138382509	0.111875446348448	41.7215498120413	373.007951428448	Molybdenum cofactor biosynthesis protein 1	MOAA, molybdenum cofactor biosynthesis protein A
transcript:Smp_171280.1	0	1	0.306660846472871	0.306130250198493	195.59378746112	638.946089227678	MAD2L1-binding protein	MAD2L1-binding protein
transcript:Smp_171370.1	2.06501482580279e-14	0.999999999999979	0.450220640847997	0.448923124874177	93.0016135362759	207.178287665834	Serine/threonine-protein kinase Chk2	CDS1, serine/threonine-protein kinase CHK2
transcript:Smp_171460.1	0	1	8.95370203303719	9.13550921533566	195.415181836843	21.3818214333127	Fasciclin-2	Vascular endothelial growth factor receptor 2
transcript:Smp_171550.1	0	1	0.336569446885538	0.335433803804985	95.808621798374	285.64583048416	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	Wiskott-aldrich syndrome protein WAsp
transcript:Smp_171580.1	0	1	15.339247114276	17.0244374182146	70.8236547703843	4.15070458190875	Aromatic-L-amino-acid decarboxylase	HDC, histidine decarboxylase
transcript:Smp_171600.3	0.000893562717449337	0.999106437282551	2.1928404775856	2.20914743038319	79.0075823157749	35.7583607843543	Dual specificity protein phosphatase CDC14A	CDC14B, CDC14B2 phosphatase
transcript:Smp_171610.1	4.72078365287842e-09	0.999999995279216	0.361133956282145	0.356555089254727	24.3158428810937	68.2146407755381	Dual specificity protein kinase TTK	Dual specificity protein kinase TTK
transcript:Smp_171630.2	3.44169137633799e-15	0.999999999999997	83.3522500960092	4110.19762306242	41.0919762306242	0	Solute carrier family 17 member 9	Phosphate transporter
transcript:Smp_171640.2	0.00169321619029184	0.998306783809708	6.51711722766621	6.96283310599289	42.1334004945071	6.04262252490791	Epidermal growth factor receptor substrate 15-like 1	EH domain-containing protein 2
transcript:Smp_171660.1	0.00448625158009708	0.995513748419903	0.490884605461838	0.489228571362995	73.5341698791637	150.316808743547	E3 ubiquitin-protein ligase RNF170	Tripartite motif-containing protein 34
transcript:Smp_171680.1	0	1	8.81599637265342	8.94017365616969	275.145141543349	30.7673821992218	Protein sidekick	Titin
transcript:Smp_171720.1	2.57023379024446e-07	0.999999742976621	2.07837314410118	2.08553512500485	153.537552124069	73.6150136874158	Phospholipid phosphatase 2	Phosphatidylglycerophosphatase
transcript:Smp_171720.2	0	1	5.66515232752205	5.68644467955085	609.207672774839	107.125074217052	Phospholipid phosphatase 2	Phosphatidylglycerophosphatase
transcript:Smp_171740.1	0	1	5.03282349995413	5.05011130511501	576.039480932024	114.056690044747	multidrug resistance associated protein 1	MCG1178, multidrug resistance protein 1A
transcript:Smp_171750.1	0	1	11.3957760212909	11.4422567796752	1251.35752993604	109.353699314879	Axin-1	Axin 1 protein
transcript:Smp_171750.2	0.00331833870192677	0.996681661298073	2.54272092777902	2.54914604903606	299.278648227	117.397415059711	Axin-1	Axin 1 protein
transcript:Smp_171780.1	0	1	7.71929082229718	7.72208403743603	9083.27745926571	1176.2641010368	SPARC	Basement membrane protein BM-40
transcript:Smp_171820.2	0	1	17.7722456578118	18.1054870049554	445.576503566899	24.6005781879793	Patatin-like phospholipase domain-containing protein 7	VIPD
transcript:Smp_171860.2	0	1	3.72114520260843	3.75720850686003	138.61481559715	36.8856940622392	Protein quaking	Protein quaking, HQK, HQKI
transcript:Smp_171860.4	8.88178419700125e-16	0.999999999999999	2.7927992896422	2.81564992141595	108.009359984849	38.3539170350155	Protein held out wings	60S ribosomal protein L19
transcript:Smp_171860.7	0	1	2.31150202767648	2.31570180619223	353.591987029881	152.687547708579	Protein held out wings	60S ribosomal protein L19
transcript:Smp_171880.2	0.0410114479313978	0.958988552068602	5.99026512735076	8.2501619722353	8.89813853996148	1.06975316968812	Vacuolar protein sorting-associated protein 8 homolog	SIR4-interacting protein SIF2
transcript:Smp_172040.1	0	1	4.97785511961909	4.99707491429397	505.704680938579	101.19214117503	Protein unc-13 homolog B	MUNC13-1, protein UNC-13 homolog A
transcript:Smp_172050.1	0	1	2.89671913578132	2.90139334397225	575.683157585142	198.40954858729	Cyclin-Y	PHO85 cyclin PHO80, aminoglycoside anti
transcript:Smp_172070.1	0	1	5.64273863769254	5.6511697140554	1521.65498308557	269.255490169396	Neural cell adhesion molecule L1-like protein	Vascular endothelial growth factor receptor 3
transcript:Smp_172090.1	0	1	0.359612031829334	0.359160027275267	248.805729944344	692.761219091281	GPN-loop GTPase 3	ATP(GTP)binding protein
transcript:Smp_172140.1	0	1	3.99578753592919	4.0076031009584	496.84618726305	123.968391758463	Cilia- and flagella-associated protein 45	GA88
transcript:Smp_172180.1	0	1	10.2442343422089	10.2611299188054	2745.24441563023	267.529192793871	MEG-8 family	Prostaglandin-H2 D-isomerase
transcript:Smp_172200.1	0	1	2.97899636125885	2.98534988770256	454.679448303517	152.296920597985	Tyrosine-protein kinase Fyn	C-SRC, P60-SRC, tyrosine-protein kinase SRC
transcript:Smp_172240.1	0	1	2.64829970306646	2.65104552331393	778.153302999892	293.520720674745	Mitogen-activated protein kinase 10	335 3pie_A 5'->3' exoribonuclease   43.8     7.8 0.00024   40.9   0.0   27  241-267   133-159 (1155)
transcript:Smp_172250.2	0	1	2.30587065904365	2.30683609505339	1525.73829159679	661.392990385185	Hypothetical protein	H6, RHO-related GTP-binding protein RHOB
transcript:Smp_172340.1	0	1	0.289149272061269	0.288738792905733	244.491723290965	846.782080933821	Hypothetical protein	DHR38, nuclear hormone receptor HR38
transcript:Smp_172360.1	0	1	2.6781455273811	2.69102989319029	171.375698501037	63.6777720811399	Nectin-4	Pentatricopeptide repeat-containing protein AT2G3 mitochondrial
transcript:Smp_172400.1	0	1	14.6036469770204	15.1704266042747	178.034433117494	11.7262838740029	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha	Phosphatidylinositol 4,5-bisphosphate 3-kinase Ca subunit alpha isoform
transcript:Smp_172420.1	0	1	3.56740948389964	3.57068026612386	1370.50552425402	383.814767861891	E3 ubiquitin-protein ligase TRIP12	E3 ubiquitin-protein ligase HUWE1
transcript:Smp_172420.3	0.00144280223825899	0.998557197761741	0.117122865320916	0.0733372580751217	0.713074497377933	9.84957910557911	Hypothetical protein	DNA polymerase alpha catalytic subunit A
transcript:Smp_172460.1	1.73338724485106e-08	0.999999982666128	5.5906445903714	5.68402635125249	136.623495170177	24.0281530145563	Krueppel-like factor 16	Krueppel-like factor 4
transcript:Smp_172470.1	0	1	7.01007267095474	7.21619296763634	102.876071805361	14.2476663715607	Netrin receptor UNC5C	Roundabout homolog 1
transcript:Smp_172480.1	2.1514306891568e-08	0.999999978485693	2.12069531077744	2.12372574560939	384.024747532315	180.820669085343	Krueppel-like factor 14	Krueppel-like factor 4
transcript:Smp_172510.1	0	1	0.391572601150809	0.391303210473642	432.134605299072	1104.36275680921	DnaJ homolog subfamily C member 21	Human HSP40, HDJ-1
transcript:Smp_172520.1	3.35812599949747e-10	0.999999999664187	4.22775033674263	4.25149329886317	282.60552667528	66.4644142371929	Protein jagged-2 (Fragment)	Factor IX
transcript:Smp_172530.1	0	1	0.426112567326534	0.425908950403925	586.96431193209	1378.1585296245	DNA replication licensing factor mcm4-B	Minichromosome maintenance protein MCM
transcript:Smp_172540.1	0.0404316321132443	0.959568367886756	0.276836438662117	0.260174287891859	5.51152868955699	21.2124226086937	GATOR complex protein MIOS	Protein transport protein SEC31
transcript:Smp_172580.1	0	1	26.1695094677701	26.4253682155214	1271.10549483124	48.0920920679028	Hypothetical protein	IRS-1, insulin receptor substrate 1
transcript:Smp_172590.1	3.46925636252049e-06	0.999996530743637	2.53013753118948	2.53052938009369	4831.83171141452	1909.40932918227	Lysosomal protective protein	KEX1(delta)P
transcript:Smp_172610.1	0	1	0.221038759337151	0.219977223622622	78.9211514774437	358.805109026253	Protein aurora borealis	Putative PII-like nitrogen regulatory protein
transcript:Smp_172640.2	0	1	20.4287659722236	25.4991276155008	47.7672431767889	1.8636814802929	Guanine nucleotide-binding protein G(s) subunit alpha	GS-alpha
transcript:Smp_172660.2	0.00232534467972179	0.997674655320278	0.467019346962954	0.459339128205094	15.5769369867752	33.9233969820566	Diphosphomevalonate decarboxylase	Diphosphomevalonate decarboxylase, putative
transcript:Smp_172780.3	0	1	125.093719664526	6193.00589283175	61.9200589283175	0	Zinc finger CCCH domain-containing protein 7	KIAA1064 protein
transcript:Smp_172810.1	0	1	3.95072961940278	3.96732901569612	344.835707900436	86.9113787251088	Melanopsin	Proteinase-activated receptor 1, lysozyme
transcript:Smp_172990.1	0	1	2.53966442738161	2.54157322204563	1002.43135153231	394.407655504523	Protein phosphatase 1 regulatory subunit 37	TMD-1, tropomodulin TMD-1
transcript:Smp_173010.1	2.70300204441298e-09	0.999999997296998	4.43901224795931	4.52719652660179	86.3199296906237	19.0591809342381	Sex peptide receptor	Adenosine receptor A2A/soluble cytochrome B562 CH
transcript:Smp_173020.1	0	1	2.1342052604343	2.13830403365662	289.322157672471	135.299176393264	Collagen type IV alpha-3-binding protein	Lipid-transfer protein CERT
transcript:Smp_173060.2	0	1	9.74178630978114	9.77921444938624	1116.84141537226	114.196659558668	Rho guanine nucleotide exchange factor 7	RHO guanine nucleotide exchange factor 9
transcript:Smp_173060.5	0.0326477844727041	0.967352215527296	3.94018759101169	3.97451083695878	166.469152790943	41.8767024447038	Rho guanine nucleotide exchange factor 7	RHO guanine nucleotide exchange factor 9
transcript:Smp_173100.1	0	1	8.79626084491507	8.82452511393722	1190.21599201322	134.867058725053	Roundabout homolog 2	Titin
transcript:Smp_173110.1	0	1	4.77537237094972	4.78193853600212	1344.43014245444	281.139607493375	Hypothetical protein	Autophagy protein 16
transcript:Smp_173110.2	0	1	2.92365239082032	2.92859636870671	557.17456886394	190.246525213817	Hypothetical protein	Autophagy protein 16
transcript:Smp_173150.1	0	1	0.0374666263662367	0.0374403867610809	671.555397479023	17936.9146841518	CD63 antigen	CD63-like protein SM-TSP-2
transcript:Smp_173180.1	0	1	0.390718269195806	0.390475978828825	480.127707161227	1229.61162384823	GTP-binding protein 128up	Ribosome-interacting GTPase 1
transcript:Smp_173190.2	3.82734068893331e-06	0.999996172659311	0.0382359376571361	0.0357657045561797	6.79905553657661	190.369460465574	Calcium-dependent secretion activator 1	MUNC13-1, protein UNC-13 homolog A
transcript:Smp_173190.3	0.0456041371830638	0.954395862816936	0.351153903968796	0.349979719116416	94.556558505962	270.195824339512	Calcium-dependent secretion activator 1	MUNC13-1, protein UNC-13 homolog A
transcript:Smp_173190.4	2.80009349040711e-12	0.9999999999972	5.20853891188355	5.23429305123917	418.236025844874	79.8949693531886	Calcium-dependent secretion activator 1	MUNC13-1, protein UNC-13 homolog A
transcript:Smp_173240.1	0	1	3.10810967235527	3.11251471944918	728.34573246847	233.998767225161	Disks large-associated protein 1	Suppressor of cytokine signaling 3
transcript:Smp_173340.2	1.11022302462516e-16	1	3.80021505222851	3.8192538636536	274.665272299956	71.9085689419435	Hypothetical protein	26S proteasome regulatory subunit RPN1
transcript:Smp_173380.1	0	1	19.6723742633022	19.7986239139455	1431.82788193003	72.3100707359007	Inactive tyrosine-protein kinase 7	Carcinoembryonic antigen
transcript:Smp_173380.2	0	1	13.8539007329457	14.0189136818654	533.964799550404	38.0795989281354	Inactive tyrosine-protein kinase 7	High affinity nerve growth factor receptor
transcript:Smp_173420.2	0	1	0.0128687572894306	0.000261196109079752	0	38.2754095156015	Leucine-rich repeat protein 1	SLIT protein
transcript:Smp_173480.1	0	1	20.3479842451152	20.5869186821545	815.140519551243	39.5855573603078	Putative N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase GM21137	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase
transcript:Smp_173650.1	0	1	0.492764670259629	0.492435987039073	371.586169587146	754.598069612227	High mobility group protein 20A	SWI/SNF-related matrix-associated actin- dependent regulator of chromatin subfamily...
transcript:Smp_173730.1	0	1	4.1544897393109	4.1678118609779	482.552215059978	115.773109016527	Putative DNA helicase ino80	T-cell surface glycoprotein CD4
transcript:Smp_173730.2	0	1	99.7670395974807	4929.25980926524	49.2825980926524	0	Coxsackievirus and adenovirus receptor homolog	T-cell surface glycoprotein CD4
transcript:Smp_173760.1	0	1	11.4198842492967	11.6683974075713	239.219207502208	20.4923191399856	Hypothetical protein	Transcriptional repressor CTCF
transcript:Smp_173790.1	0	1	2.15723126052692	2.15822898556643	1224.03191510109	567.141086973212	Membrane-bound O-acyltransferase domain-containing protein 2	Antigen binding fragment of heavy chain of CH103
transcript:Smp_173880.1	3.6812680025311e-05	0.999963187319975	0.461166618193425	0.459192754606696	61.2845510538489	133.473271325455	Cell cycle checkpoint control protein RAD9A	Cell cycle checkpoint control protein RAD9A
transcript:Smp_173900.2	0	1	2.09910303415078	2.10056168868658	773.936398910183	368.437355332901	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial	[pyruvate dehydrogenase [lipoamide]]-phosphatase 1
transcript:Smp_173940.1	0	1	5.40250033233666	5.40956366972204	1648.68821082543	304.764712247752	frizzled-like protein	Smoothened homolog/soluble cytochrome B562 chimer protein
transcript:Smp_174090.1	0	1	278.453095122388	13845.3041648412	138.443041648412	0	Coiled-coil domain-containing protein 40	Tropomyosin
transcript:Smp_174170.1	0	1	19.7811988455722	20.1214891891549	543.019331891491	26.9775319260252	Homeobox protein meis3-A	Homeobox protein MEIS2
transcript:Smp_174190.1	0.0184288006802513	0.981571199319749	0.139239306257335	0.104776555878681	1.26963495452721	12.2029892874975	Tetraspanin-15	CD63-like protein SM-TSP-2
transcript:Smp_174190.2	0	1	6.90636149342547	7.07968233403713	117.960247954814	16.6532120466262	Tetraspanin-1	CD63-like protein SM-TSP-2
