	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.m.1.SmLE.PZQ.ER.RNA.juv.m.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.m.1.SmLE.PZQ.ER.RNA.adu.m.1_rsem.genes.results_Mean	GFF_annotation	HHPred_annotation
gene:Smp_154830	3.48887585488455e-12	0.999999999996511	0.297611166881784	0.295515233374298	52.5676136874471	177.908454785215	Synaptonemal complex protein 2	FAS-associated factor 1
gene:Smp_155310	0	1	0.0214923516211363	0.0188487073403994	3.69393774673561	196.498846991156	Tetraspanin-6	CD81 antigen
gene:Smp_155530	0	1	0.448892219378995	0.447800002114214	119.948906180591	267.87500583793	Serpin B9	Maspin precursor
gene:Smp_155840	0.000240619877089232	0.999759380122911	0.300126566005388	0.296368251538061	29.2907658197605	98.8560751200523	Centrobin	Smooth muscle myosin heavy chain
gene:Smp_155860	0.002048107133094	0.997951892866906	0.383939660528246	0.371453253482225	9.71995494946974	26.1842919014851	Nucleolar protein 4-like	Hypothetical protein AF_1782
gene:Smp_156250	0.00141116521175344	0.998588834788247	0.197424513060653	0.181442829154692	4.82753437099479	26.6514800570072	Next to BRCA1 gene 1 protein	UPF0434 protein NMA0874
gene:Smp_156850	0	1	0.332177008446686	0.331808408009606	319.153932983187	961.882240458075	Translationally-controlled tumor protein homolog	Transcriptional regulator (NTRC family)
gene:Smp_157050	5.32548605214345e-08	0.999999946745139	0.306591086243571	0.306119362857804	238.888660356401	780.400158070831	Type-1 angiotensin II receptor	P2Y purinoceptor 12, soluble cytochrome B562
gene:Smp_157240	0	1	2.85384749317766	2.8587775220148	570.713563396015	199.62902717193	Cyclin-dependent kinase-like 1	Cyclin-dependent kinase-like 1
gene:Smp_157310	0	1	0.421656631400486	0.421420585524133	548.17353743143	1300.78914522837	PDZ and LIM domain protein 7	Rhombotin-2
gene:Smp_157730	2.23578933145063e-11	0.999999999977642	0.0420598754688231	0.0253594201207459	0.762271967956832	30.4430610037513	Ribosome-recycling factor	Anti-VSG immunoglobulin heavy chain variable domain caban33
gene:Smp_157860	0	1	2.73948942463448	2.74265777924403	799.420164706896	291.470100345311	Hypothetical protein	Transposase
gene:Smp_157870	4.17154311094237e-10	0.999999999582846	4.05454620387128	4.1465024366962	73.115416546057	17.6254452125491	Hypothetical protein	Transposase
gene:Smp_158480	0	1	4.54072515721925	4.54586780292448	1661.65439368035	365.522933582308	Mycosubtilin synthase subunit C	PA1221
gene:Smp_158770	0	1	2.02850376492739	2.03102941879131	439.095795645667	216.188638770572	Thiol:disulfide interchange protein DsbD	Putative glycoside hydrolase
gene:Smp_158990	0	1	2.10049062723351	2.10401730577754	348.560541047022	165.659046585246	Neuronal calcium sensor 2	Neurocalcin delta
gene:Smp_159060	0	1	4.28511119989837	4.31154484867106	284.466743731097	65.9702353253454	Lysyl oxidase homolog 2B	MAC-2 binding protein
gene:Smp_159130	0.0269517068132965	0.973048293186703	0.266384998808897	0.265011281174253	75.1273704346846	283.515177123609	Sentrin-specific protease 6	Sentrin-specific protease 7
gene:Smp_159630	2.66874300436371e-11	0.999999999973313	2.3724980239986	2.37940232309183	251.109774623226	105.529013804491	Hypothetical protein	Rhogap domain, phosphatidylinositol 3-kinase
gene:Smp_159790	0	1	2.27515940137608	2.27761018122577	629.149085119109	276.226508909749	Kinesin-like protein KIF1A	Kinesin-like protein KIF1A, kinesin heavy chain isoform 5C
gene:Smp_160180	1.11448320282426e-05	0.999988855167972	0.488204240093059	0.48786502850818	390.78283795603	801.016544474845	Protein shifted	WIF-1, WNT inhibitory factor 1
gene:Smp_160590	0	1	2.31518689605524	2.32249581965527	221.865777518862	95.5233377313874	Hypothetical protein	Hepatocyte growth factor-regulated tyrosine kinas substrate
gene:Smp_160830	0	1	0.415746881709664	0.415433650420808	411.384492927917	990.267250076398	Phospholipase D3	Phospholipase D
gene:Smp_161060	1.56086299440972e-09	0.999999998439137	0.172748196949468	0.168279204868344	16.5278667755128	98.2663543983438	FK506-binding protein 15	22-MER from A-kinase anchor protein 5
gene:Smp_161500	0	1	0.132542844400824	0.129602086178737	20.286521199743	156.596438971604	Hypothetical protein	Proteinase-activated receptor 1, lysozyme
gene:Smp_162110	0.00156471084012777	0.998435289159872	2.57797305881849	2.58690340041607	242.669239175245	93.8007078664839	Multidrug and toxin extrusion protein 1	Multidrug efflux protein
gene:Smp_162180	3.33066907387547e-16	1	2.09708682916596	2.10249985077876	226.224125028045	107.59244522455	Cysteine and glycine-rich protein 1	Protein (CRP1)
gene:Smp_162260	0	1	3.18747776441579	3.19119852930038	996.051474788417	312.117705513448	Phosphatidylinositol-binding clathrin assembly protein unc-11	Synapse-enriched clathrin adaptor protein LAP
gene:Smp_162390	0.0269657202518457	0.973034279748154	0.466093554624991	0.456904972971245	14.0849477460849	30.8387510092651	Hypothetical protein	Translational repressor
gene:Smp_162760	1.05165653963013e-10	0.999999999894834	2.36097407639811	2.37940470920101	93.2722093251995	39.1940113917918	Homeobox protein prospero	Prospero homeobox protein 1
gene:Smp_162860	1.71134559187047e-05	0.999982886544081	0.227564316636748	0.225467113085049	44.0785532895503	195.533166745208	Inosose dehydratase	Telomerase-associated protein 82
gene:Smp_162980	1.23096622844932e-05	0.999987690337716	2.22600690817883	2.24001174226521	104.098489303259	46.466760518219	Galanin receptor type 1	Adenosine receptor A2A/soluble cytochrome B562 CH
gene:Smp_163110	0	1	18.6354103610396	18.995192300379	494.312986863451	26.0135842336583	ATP-dependent RNA helicase DDX1	ATP-dependent RNA helicase VASA
gene:Smp_163170	0.000136629110772946	0.999863370889227	0.369824217137768	0.360402924614116	12.7885399410235	35.5017538369782	Sodium/potassium-transporting ATPase subunit beta-1	Potassium-transporting ATPase subunit beta
gene:Smp_163240	0	1	2.68467028594775	2.6908516236753	389.342613947389	144.684939892521	T-box transcription factor TBX3 (Fragment)	T-box transcription factor TBX3
gene:Smp_163520	0	1	0.352101868627706	0.351895058083655	585.27597651872	1663.23011398757	Sulfate adenylyltransferase subunit 2	M-crystallin, beta/GAMA crystallin family protein
gene:Smp_163810	0	1	4.26480998470192	4.27059399300504	1279.77845348253	299.664578191873	Laminin-like protein lam-2	Laminin subunit beta-1
gene:Smp_163970	6.27934315655665e-09	0.999999993720657	2.17880492525707	2.17952045321886	1906.31604363289	874.643890408555	Lysosomal protective protein	Lysosomal protective protein
gene:Smp_164380	0	1	0.498550914597552	0.498410441098782	944.573763485256	1895.18256740058	cAMP-dependent protein kinase catalytic subunit alpha	PKA C-alpha, CAMP-dependent protein kinase, alpha-catalytic SU
gene:Smp_164730	0	1	0.497215293867987	0.496968476125271	537.461480284324	1081.49014760462	rhodopsin orphan GPCR	Adenosine receptor A2A/soluble cytochrome B562 CH
gene:Smp_165230	2.99574550932658e-06	0.999997004254491	2.67285426908462	2.70642783401371	71.5842266905909	26.4434031873352	Location of vulva defective 1	RAB6IP1, RAB6-interacting protein 1
gene:Smp_165340	1.45810541418712e-09	0.999999998541895	2.11612797010905	2.12470131813301	146.842831872498	69.1069298099456	Alpha-tocopherol transfer protein-like	Retinaldehyde-binding protein 1
gene:Smp_165360	0	1	0.05477202040287	0.0500609302691387	5.32255043302088	106.511201351072	Hypothetical protein	Antistasin
gene:Smp_165430	0.0052836717051995	0.994716328294801	0.214103599988789	0.198370852996904	5.25089340248292	26.5104959448606	Sperm-tail PG-rich repeat-containing protein 2	HEG1, protein HEG homolog 1
gene:Smp_165660	0.0392763148372335	0.960723685162767	0.30048823364774	0.29403290474937	16.9058367192472	57.5204207318771	Polycystin-2	Transient receptor potential cation channel subfa member 1
gene:Smp_165790	1.15625012404585e-05	0.99998843749876	0.435275426856341	0.432945215345707	55.6951294128701	128.655538822018	Protein FAM183B	AAA ATPase, central region
gene:Smp_165940	0.00630051939799614	0.993699480602004	0.492439194899105	0.488766452449029	35.8507933239735	73.3599973561775	Proto-oncogene DBL	Guanine nucleotide exchange factor DBS
gene:Smp_166300	4.9897863618753e-12	0.99999999999501	0.362516998861154	0.362410135793635	1147.77939541557	3167.09070181136	Probable receptor-like protein kinase At1g30570	Insulin receptor, IR
gene:Smp_166560	4.77735075843366e-05	0.999952226492416	0.430268563387374	0.425045755042308	24.6062944385901	57.9044577885264	Zinc finger protein 1	Zinc finger protein GFI-1
gene:Smp_166610	3.1682656498333e-11	0.999999999968317	2.07988735210531	2.0820379841402	555.026946087404	266.573487100314	calcium activated potassium channel subunit	Calcium-activated potassium channel subunit alpha
gene:Smp_167830	6.85429490943079e-12	0.999999999993146	0.0172915152832729	0.000325193674151997	0	30.7409056751391	Ataxin-2 homolog	Circularly permuted BB2-crystallin
gene:Smp_168140	1.27841614738777e-07	0.999999872158385	0.452682764562978	0.452066173838998	213.031911478699	471.252668625529	Uncharacterized protein PFB0460c	Beclin-1
gene:Smp_168270	0	1	2.19995476743454	2.20475573426956	292.551753913794	132.685767320782	Thioredoxin domain-containing protein 3 homolog	NDP kinase, NDK, nucleoside diphosphate kinase
gene:Smp_168450	0	1	0.147610938817216	0.145009710167859	25.2176806142759	173.962353886323	Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	Beta-1,3-N-acetylglucosaminyltransferase manic FR
gene:Smp_168600	0.000135492905724344	0.999864507094276	3.23404631207213	3.28200341248446	81.1606799076665	24.7220522577461	Aryl hydrocarbon receptor	BMAL1B
gene:Smp_168990	9.73451836583372e-07	0.999999026548163	2.64825759515376	2.65842905684032	228.701337547452	86.0225149392127	Solute carrier family 46 member 3	Phosphate transporter
gene:Smp_169090	0	1	0.297440724195173	0.295205519942448	49.2518969556973	166.863224339779	Solute carrier family 43 member 3	Glycerol-3-phosphate transporter
gene:Smp_169350	1.27425690297223e-05	0.99998725743097	5.42620901632155	5.97755025262182	25.4674277756487	4.25218546041901	Kinesin-like protein KIF26B	Protein SEQA
gene:Smp_169930	1.4546050608466e-07	0.999999854539494	0.261120669252392	0.259377488979105	58.3592882144667	225.0260601616	HORMA domain-containing protein 2	Mitotic spindle assembly checkpoint protein MAD2B
gene:Smp_170280	0	1	2.5292088789693	2.5296557552191	4595.79784902903	1816.7620408388	integrin alpha ps	Integrin alpha-V
gene:Smp_170320	0.0161071037827478	0.983892896217252	0.330241455931958	0.324617766426757	20.5153283709634	63.2192206212148	Speedy protein A	AREA, nitrogen regulatory protein AREA
gene:Smp_170540	7.07212066686225e-14	0.999999999999929	2.03500856145279	2.03578750335723	1436.11492179491	705.429501630984	Arginine-glutamic acid dipeptide repeats protein	Polybromo, polybromo 1 protein
gene:Smp_170630	0	1	3.58301018672034	3.58405542268914	4702.25813365276	1311.98648975423	Periostin, putative	Fasciclin I, FAS I, FCN
gene:Smp_170700	0.000370145314289472	0.999629854685711	0.453895060114858	0.453424382327693	279.294654156967	615.979490294131	Cilia- and flagella-associated protein 44	Echinoderm microtubule-associated protein-like 1
gene:Smp_170810	0.0272630453817387	0.972736954618261	2.27831512020092	2.31895368451687	38.7168830814509	16.6901537546962	FMRFamide-activated amiloride-sensitive sodium channel	Acid-sensing ION channel
gene:Smp_170840	1.39959842281323e-05	0.999986004015772	0.0391072706306695	0.0128979650710736	0.241050730959425	19.4543674080385	Alpha-N-acetylgalactosaminidase	Alpha-galactosidase A
gene:Smp_170980	6.9173813475043e-06	0.999993082618652	0.193176457284263	0.189613913264634	22.7886653965312	120.227302231679	Protein slit	T-plasminogen activator F1-G
gene:Smp_171130	7.58367630970813e-06	0.99999241632369	15.2961626729676	29.9087991761582	15.5249828191663	0.50941178673432	Transcription factor glial cells missing	MGCM1
gene:Smp_171370	0.00015947588974019	0.99984052411026	0.357256531417731	0.35552720948649	70.1445054565739	197.315278022749	Serine/threonine-protein kinase Chk2	CDS1, serine/threonine-protein kinase CHK2
gene:Smp_171550	7.7715611723761e-16	0.999999999999999	0.458949732024566	0.457959014951111	132.770861494334	289.930490653969	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	Wiskott-aldrich syndrome protein WAsp
gene:Smp_171580	0	1	2.92118076976773	2.9279512084182	441.089087700823	150.641105944871	Aromatic-L-amino-acid decarboxylase	HDC, histidine decarboxylase
gene:Smp_171750	0	1	2.16595835575444	2.16655959796508	2230.6075602445	1029.55667443609	Axin-1	Axin 1 protein
gene:Smp_172040	1.03617114888266e-12	0.999999999998964	2.1900565917094	2.19260134462519	544.370512553062	248.270661638526	Protein unc-13 homolog B	MUNC13-1, protein UNC-13 homolog A
gene:Smp_172120	1.43108230155065e-07	0.99999985689177	0.463898782254126	0.462809288229022	120.895179915783	261.231904583283	UPF0565 protein C2orf69	Primosomal protein 1
gene:Smp_172150	0	1	0.324111162461859	0.322870624226967	93.3830488986289	289.248427031679	Probable ATP-dependent RNA helicase YTHDC2	PRE-mRNA-splicing factor ATP-dependent RNA helica
gene:Smp_172440	5.14880044821808e-07	0.999999485119955	0.124841261794521	0.093139622090894	1.35508746767932	14.6463560924388	Insulinoma-associated protein 1b	Zinc finger protein 423
gene:Smp_172580	0.0106115224525946	0.989388477547405	2.21147755402356	2.21241340948631	1520.51573443453	687.260167462768	Hypothetical protein	IRS-1, insulin receptor substrate 1
gene:Smp_172610	0.0279741052342481	0.972025894765752	0.455926232664695	0.453823325843688	62.3269388511264	137.349486172814	Protein aurora borealis	Putative PII-like nitrogen regulatory protein
gene:Smp_172640	0.000214245551477199	0.999785754448523	3.13869162996	3.18464102482437	78.6854746940307	24.70094044214	Guanine nucleotide-binding protein G(s) subunit alpha	GS-alpha
gene:Smp_173000	0.00399354985927447	0.996006450140726	0.484745167831459	0.482125070003874	50.3267511495258	104.396002262279	Hydroxyacyl-thioester dehydratase type 2, mitochondrial	HTD2, 3-hydroxyacyl-thioester dehydratase 2
gene:Smp_173010	0.0190129658838568	0.980987034116143	0.422860990314864	0.421486580893397	93.9556146969909	222.928567813519	Sex peptide receptor	Adenosine receptor A2A/soluble cytochrome B562 CH
gene:Smp_173150	0	1	0.485729797547064	0.485119279338129	216.941259059618	447.202197700357	CD63 antigen	CD63-like protein SM-TSP-2
gene:Smp_174520	4.16226774568873e-06	0.999995837732254	2.01102943747665	2.02296678581077	90.953170004934	44.9552315811392	Probable dynein light chain	Dynein light chain motor protein
gene:Smp_174690	1.02024377834908e-08	0.999999989797562	2.24434648769291	2.24666816018232	639.283372311635	284.541756971424	TOM1-like protein 2	Target of MYB1
gene:Smp_174810	0	1	0.479409968889949	0.478955622455842	291.346626426743	608.306538665552	Extracellular superoxide dismutase [Cu-Zn]	EA4, TIME interVal measuring enzyme TIME
gene:Smp_175200	0	1	2.35642585306109	2.35951582471057	549.892075432779	233.047167777306	Protein TAPT1 homolog	PLB, cardiac phospholamban
gene:Smp_175310	5.97022653536783e-10	0.999999999402977	0.459026360825475	0.457276635691963	75.0495895639046	164.134816737296	Hypothetical protein	Sensor protein
gene:Smp_175410	0.0271109054841259	0.972889094515874	0.491633712352399	0.485250826176489	20.5085575479056	42.2744360917025	Zinc finger protein Gfi-1b	AART
gene:Smp_176710	0	1	2.43674803837957	2.44199066061509	355.291422981855	145.4866346564	Nuclear factor interleukin-3-regulated protein	CAAT/enhancer binding protein beta
gene:Smp_176780	0	1	2.13370016255338	2.13488592331322	1083.65914701766	507.590492927446	Hypothetical protein	Phage-related conserved hypothetical protein
gene:Smp_176950	2.05572695662903e-05	0.999979442730434	0.361143636534436	0.359717564639641	85.5447938492513	237.828799823296	Hypothetical protein	Proto-oncogene tyrosine-protein kinase LCK
gene:Smp_178360	4.71213480228716e-05	0.999952878651977	2.25607586005806	2.26368585298765	198.356656416925	87.619940415591	E3 UFM1-protein ligase 1	RPN7, 26S proteasome regulatory subunit RPN7
gene:Smp_179110	0.00715998290079001	0.99284001709921	0.431837159184751	0.427226794617348	27.9422608717003	65.4172185730676	Purine nucleoside phosphorylase 1	Purine nucleoside phosphorylase
gene:Smp_179360	8.35997937542743e-13	0.999999999999164	2.33997985413634	2.34052764708197	3039.59051794006	1298.67174030315	Sortilin	Sortilin
gene:Smp_179810	0.0268430252554992	0.973156974744501	0.335388997659955	0.335383356498418	20977.8603858723	62548.9208858152	Troponin T	Troponin T
gene:Smp_180260	0	1	6.97217886745066	7.17430216384073	112.532614101306	15.6769074554085	FMRFamide-activated amiloride-sensitive sodium channel	Acid-sensing ION channel
gene:Smp_180620	1.69480318668036e-10	0.99999999983052	0.451972239169521	0.451167634254233	163.1368581148	361.600287902138	Zinc-finger homeodomain protein 1	D-xylose-proton symporter
gene:Smp_180690	0	1	2.063014456446	2.06356288962098	2123.49878837331	1029.03970769432	Hypothetical protein	Teashirt homolog 3
gene:Smp_180810	0	1	3.71753555569448	3.71831703438444	6864.75084583894	1846.19105880116	Papilin	SMCI inhibitor, carboxypeptidase inhibitor SMCI
gene:Smp_180890	0.00101734490792627	0.998982655092074	0.360163911707653	0.35957871787176	208.719517335465	580.473512958923	Rho GTPase-activating protein gacH	Rhogap protein
gene:Smp_181000	0	1	0.45348145094276	0.453049255756501	304.142438701207	671.335190035316	Ubiquitin thioesterase OTU1	OTU1, ubiquitin thioesterase OTU1
gene:Smp_181060	6.60583743261611e-09	0.999999993394163	0.386535825007788	0.385696138324749	149.592252118561	387.865939770492	Prosaposin	Proactivator polypeptide
gene:Smp_181470	1.43218770176645e-14	0.999999999999986	0.413478418564775	0.412991580570787	264.146700396462	639.607640706807	Protein lifeguard 1	Uncharacterized protein YETJ
gene:Smp_187190	3.2800806515354e-10	0.999999999671992	2.34172365735956	2.34616568681155	376.226757545934	160.352398811331	Innexin unc-9	Hydrolase, HD family
gene:Smp_187360	6.26942942005826e-12	0.999999999993731	0.435431568529407	0.434692285785826	176.231773736833	405.43030685575	Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 3	Beta-1,6-N-acetylglucosaminyltransferase
gene:Smp_191910	0	1	0.0216381460439708	0.0214188841557031	50.7304253899693	2368.94745927357	Putative eggshell protein	GAG polyprotein capsid protein P27
gene:Smp_192610	2.36477504245158e-13	0.999999999999764	3.94420763734345	3.99754181095949	117.149303151976	29.2978368388237	Hypothetical protein	Appetite-regulating hormone, obestatin
gene:Smp_192670	0.0074150942258413	0.992584905774159	0.0855944967827552	0.0838688512929466	23.5843949939422	281.314885582719	Serine-threonine kinase receptor-associated protein	GT-beta
gene:Smp_192780	0.000205993980870622	0.999794006019129	0.228066908375554	0.226575736262614	62.2610496228811	274.825472897704	Protein GrpE	Hypothetical protein YDFO
gene:Smp_193610	5.55111512312578e-15	0.999999999999994	0.467175715297875	0.465792638502847	95.2589188607359	204.520752497398	FMRFamide receptor	Adenosine receptor A2A/soluble cytochrome B562 CH
gene:Smp_194720	0	1	3.18014472940163	3.18632144183483	597.078118664466	187.381049385349	alpha beta hydrolase domain-containing protein	Protein NDRG2, protein NDR2
gene:Smp_194750	4.61686182828824e-06	0.999995383138172	0.0938794279854717	0.0873232550296248	6.39746739466221	73.3664149365304	Protein TBATA	X-Pro dipeptidase
gene:Smp_194830	0	1	6.67456627375932	6.73200292251895	353.098991541616	52.4422932633384	Potassium channel toxin gamma-KTx 2.2	60S ribosomal protein L36
gene:Smp_195060	1.20794157565385e-07	0.999999879205842	0.397975487343285	0.397445341942964	239.606924128487	602.882772518326	DNA ligase	DNA polymerase ETA
gene:Smp_195070	0.0133087671646021	0.986691232835398	0.394780646922195	0.375070128184242	6.10431952070411	16.2918034795366	Hypothetical protein	Peptidyl-tRNA hydrolase domain protein
gene:Smp_195090	0.0499396129001225	0.950060387099878	0.471766624407586	0.471483296907011	466.675513150496	989.814064207602	tegument-allergen-like protein (TAL5)	Dynein light chain motor protein
gene:Smp_196950	1.78356474034302e-09	0.999999998216435	0.124976349975038	0.123893871363042	53.1605547227953	429.152105742836	One cut domain family member 2	Hepatocyte nuclear factor 6
gene:Smp_198660	2.478630533298e-05	0.999975213694667	2.11327659190516	2.11882614765874	225.653376967775	106.493960797883	Hypothetical protein	Peroxisomal biogenesis factor 19
gene:Smp_198960	0	1	0.00246448629492055	4.56723333800172e-05	0	218.940932872093	Hypothetical protein	Beta/alpha-barrel protein based on 1THF and 1TMY
gene:Smp_200110	0	1	0.152436926873477	0.148442180547542	16.7109537944508	112.63287369516	UPF0506 protein SJCHGC03144	Neuropeptide Y (PNPY)
gene:Smp_200440	1.11181173267916e-07	0.999999888818827	0.497301731489076	0.496770696420852	249.656951117784	502.569868169745	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	Glutathione S-transferase A4
gene:Smp_200900	0.0487045420163917	0.951295457983608	0.480571528351018	0.478924104888937	80.1593017467085	167.384584921341	Hypothetical protein	Zinc finger protein 28 homolog
gene:Smp_201130	1.2374545832472e-12	0.999999999998763	0.374961245427826	0.374582917557386	328.544544439014	877.111003225353	Tumor protein p53-inducible protein 11	Protein (COPZ)
gene:Smp_201700	0	1	0.457372608718061	0.456200732422437	112.139365754459	245.82337505607	Hypothetical protein	ALR1010 protein, CCBP
gene:Smp_202610	2.09614993140761e-08	0.999999979038501	0.47368611853236	0.473604557469359	1622.54236077072	3425.95441520876	Prosaposin	Proactivator polypeptide
gene:Smp_202970	0	1	0.0140426544145047	0.00472581444642775	0.255513774816991	56.173707131729	Actin, cytoplasmic	Actin-like protein ARP8
gene:Smp_203090	0.00983673190750034	0.9901632680925	0.424282607384343	0.419969703597097	29.7531190907014	70.859681397911	3-deoxy-manno-octulosonate cytidylyltransferase	MINE, cell division topological specificity factor
gene:Smp_203270	6.75736751887257e-07	0.999999324263248	4.27609707136125	4.60476549738551	24.35841011676	5.28199806821777	Twist-related protein	DNA-binding protein inhibitor ID-3
gene:Smp_203580	1.25538357487187e-10	0.999999999874462	4.45073557615068	4.52155508174734	116.958121996625	25.8590030049181	Toxin Td11 (Fragment)	Single-stranded DNA-binding protein
gene:Smp_203830	0.0200586631864949	0.979941336813505	0.336858537875029	0.317586357096989	5.79173729483249	18.2582195414984	5'-3' exoribonuclease 1	Polymerase cofactor VP35
gene:Smp_204020	0.0196250962338382	0.980374903766162	0.432553901106389	0.428545189285709	32.1960381201293	75.1420234629391	Cholecystokinin receptor type A	Adenosine receptor A2A/soluble cytochrome B562 CH
gene:Smp_204120	0	1	8.63827030379842	8.72267858776537	419.05435551811	48.033081182184	Hypothetical protein	AFV1-102
gene:Smp_204750	0	1	2.00771876883251	2.00831189742415	1811.50756456739	902.000074675568	Roundabout homolog 2	Titin
gene:Smp_205710	0.0176916189343745	0.982308381065625	3.24418593435976	3.53868419938718	14.3065641251308	4.03573093230815	ATP-dependent zinc metalloprotease YME1L1	Tripartite terminase subunit UL15
gene:Smp_210650	0	1	2.02716948233984	2.02809145670523	1199.57685412667	591.475581264406	Histone-lysine N-methyltransferase SETD2	Histone-lysine N-methyltransferase SETD2
gene:Smp_210770	0	1	2.9982494534414	3.00555364257239	436.529027730084	145.234131246468	Vacuolar protein sorting-associated protein 26	Vacuolar protein sorting 26
gene:Smp_212180	2.99214673038506e-08	0.999999970078533	0.336366416040867	0.334763468107719	73.571374968697	219.791089362057	Alcohol dehydrogenase [acceptor]	ARYL-alcohol oxidase
gene:Smp_212240	1.7152418374522e-09	0.999999998284758	0.463554052862852	0.461836856857721	76.5876751459338	165.844400766311	Hypothetical protein	Thioredoxin-interacting protein
gene:Smp_212710	5.58442181386454e-14	0.999999999999944	3.25887584054473	3.25939261305871	7563.97278099883	2320.66249299573	gynecophoral canal protein	Fasciclin I, FAS I, FCN
gene:Smp_212850	2.22044604925031e-16	1	0.371407523134033	0.370875496069337	232.630056080352	627.262652267268	Probable U6 snRNA-associated Sm-like protein LSm2	Small nuclear ribonucleoprotein SM D1
gene:Smp_213110	1.15939091660522e-08	0.999999988406091	2.02896977283218	2.030049247925	1027.33772890466	506.06034777839	Zinc finger MYND domain-containing protein 11	Protein kinase C-binding protein 1
gene:Smp_213190	0.000153795089914865	0.999846204910085	2.01623499753406	2.01661000523456	2901.31766784748	1438.70529959509	Negative elongation factor A	Uncharacterized protein
gene:Smp_213480	0.0474585606721627	0.952541439327837	0.409523646916002	0.405534358044641	31.8580565994474	78.5728770541296	MutS protein homolog 4	DNA mismatch repair protein MSH2
gene:Smp_213740	0	1	3.4138094885913	3.42945087847558	280.96852976326	81.9210553554735	Lens fiber membrane intrinsic protein	Claudin-15
gene:Smp_214020	3.66924402096513e-05	0.99996330755979	0.479418669356816	0.478464868597717	138.634255819704	289.758935859475	Myosin-VIIa	SAM-dependent methyltransferase
gene:Smp_214210	8.50928094653369e-09	0.999999991490719	0.385463304155061	0.379506273665114	20.7753747112666	54.7595154299562	Hypothetical protein	MALE-specific lethal 1 homolog
gene:Smp_214370	0	1	0.410989655731943	0.41082675038572	788.608933434582	1919.58002838583	alpha(13)fucosyltransferase	Alpha1,3-fucosyltransferase
gene:Smp_214380	1.87640203375139e-09	0.999999998123598	0.216858355939116	0.214531269504618	38.3200430639984	178.658793376871	Uncharacterized protein ORF54	Uncharacterized protein
gene:Smp_214390	1.85060826174421e-06	0.999998149391738	5.32106067886954	5.54256017382441	57.3948969871904	10.3471084817976	Labial-like protein	Maltose binding-A1 homeodomain protein chimera
gene:Smp_241410	0.0482264751768647	0.951773524823135	0.426285204967019	0.425478206613585	160.581154973984	377.426852176618	Telomerase reverse transcriptase	Telomerase reverse transcriptase
gene:Smp_241510	0	1	3.62649660509425	3.64130193414898	342.944394291565	94.1745528038361	Serine/threonine-protein kinase Nek1	Serine/threonine-protein kinase NEK1
gene:Smp_241610	0	1	0.0391532866950801	0.0388078371669555	57.297286485053	1476.68364408305	P48 eggshell protein	Putative uncharacterized protein PH0242
gene:Smp_241620	0	1	0.0328511042321591	0.0318622438295067	16.5345748307578	519.243286720387	Hypothetical protein	CAF1A usher, F1 capsule-anchoring protein
gene:Smp_242240	0	1	0.483997329864059	0.483969003997025	4680.6509679582	9671.3964936005	Insulin-like growth factor-binding protein-related protein 1	Serine protease HTRA1
gene:Smp_242500	0	1	0.397333427289257	0.397225605267052	1178.75645107876	2967.48865932303	Coiled-coil domain-containing protein 102A	FTSK, DNA translocase FTSK
gene:Smp_242890	2.22044604925031e-15	0.999999999999998	0.467484132158952	0.466544956960026	140.433077555858	301.017961958854	Putative sphingolipid delta(4)-desaturase/C4-monooxygenase	Matrilysin
gene:Smp_242910	0.0126171219616832	0.987382878038317	0.383822363947684	0.376411612904443	16.6060435578571	44.1332808877639	Allatostatin-A receptor	P2Y purinoceptor 12, soluble cytochrome B562
gene:Smp_242960	0.039838514674851	0.960161485325149	5.5685500786304	9.1871714050582	6.14797570298296	0.660279831678393	Citrinin polyketide synthase	Karilysin protease
gene:Smp_243210	0.000372289763905798	0.999627710236094	0.414136177546384	0.40950913839404	27.518212026391	67.212460857278	Caspase-7	Caspase-6
gene:Smp_243700	1.3479578564457e-09	0.999999998652042	2.42153577092285	2.42332510664106	1022.10213286753	421.770853945868	Dual specificity tyrosine-phosphorylation-regulated kinase 2	DYRK2, dual specificity tyrosine-phosphorylation-regulat 2
gene:Smp_243760	0.0171587730164104	0.98284122698359	0.397323859272158	0.390185358053068	17.4791550992433	44.8126842404083	MEG-28 protein	Uncharacterized protein DUF2179
gene:Smp_243790	0	1	3.6169699895294	3.62223811502417	955.291648041865	263.722426667232	MEG-31 protein	Parathyroid hormone
gene:Smp_244300	0	1	0.174176998013838	0.171356436827222	26.6262310434071	155.433422707629	Long-chain-fatty-acid--CoA ligase 5	Luciferase, luciferin 4-monooxygenase
gene:Smp_244320	0	1	2.76020501742971	2.76818571626157	324.134350225963	117.086316306306	Hypothetical protein	Transcription factor DP-1
gene:Smp_244650	6.93445301180873e-13	0.999999999999307	2.53046345409721	2.53597856845583	373.614133505502	147.319373423295	Choline dehydrogenase, mitochondrial	ARYL-alcohol oxidase
